"","hospital","address","bed_class1","last_update_class1","bed_class2","last_update_class2","bed_class3","last_update_class3","tlp_number","province","district","scraped_at","bed_type"
"405","RS Umum Bintang Laut Palopo","Jl. KH. M. Kasim No. 5 Palopo",5,NA,18,NA,11,NA,"085225356180","73","7373",2021-07-12 18:51:40,"Non COVID-19"
"406","RS Umum Daerah Sawerigading","   Jl. Dr. Ratulangi KM.7 Rampoang Kota Palopo",32,"12 jam",35,"12 jam",66,"12 jam","04173312133","73","7373",2021-07-12 18:51:40,"Non COVID-19"
"407","RS Umum Anutapura Palu","Jl. Kangkung No. 1 Palu",51,"12 jam",22,"12 jam",97,"11 jam","085242816072","72","7271",2021-07-12 18:51:40,"Non COVID-19"
"408","RS Umum Daerah Madani Palu","Jl. Thalua Kontji No. 11  Mamboro Palu",0,"10 jam",3,"10 jam",89,"10 jam","081145600615","72","7271",2021-07-12 18:51:40,"Non COVID-19"
"409","RS Umum Daerah Pariaman","Jl. Prof M Yamin SH No 5, Desa Kampung Baru, Kecamatan Pariaman Tengah",27,"15 jam",21,"15 jam",53,"15 jam","085272041212","13","1377",2021-07-12 18:51:41,"Non COVID-19"
"410","RS Umum Daerah Dr. Adnaan WD","Jl. AIS Nasution 25,Balai Kaliki Payakumbuh",10,"11 jam",23,"11 jam",32,"16 jam","082388321233","13","1376",2021-07-12 18:51:41,"Non COVID-19"
"411","RS Umum Karomah Holistic","Jl. Gajah Mada Barat No.124,Pekalongan",7,"51 menit",14,"51 menit",19,"51 menit","0285420218","33","3375",2021-07-12 18:51:41,"Non COVID-19"
"412","RS Tk. IV Pekanbaru","Jl Kesehatan No 2 Pekanbaru",2,"15 jam",11,NA,12,"15 jam","hotline tidak tersedia","14","1471",2021-07-12 18:51:42,"Non COVID-19"
"413","RS Santa Maria Pekanbaru","Jl Ahmad Yani No. 68 Rt/Rw 001/001 Kel.Pulau Karam Kec. Sukajadi",1,"11 jam",0,NA,43,"11 jam","076122213","14","1471",2021-07-12 18:51:42,"Non COVID-19"
"414","RS Umum Daerah  Petala Bumi ","   Jl Dr. Soetomo No.65, Pekanbaru",NA,NA,8,"7 jam",NA,NA,"076123024","14","1471",2021-07-12 18:51:42,"Non COVID-19"
"415","RS Umum  Islam Ibnu Sina","Jl Melati No.60 Pekanbaru",9,NA,5,NA,23,NA,"076124242","14","1471",2021-07-12 18:51:42,"Non COVID-19"
"416","RS Jiwa Tampan","Jl H.R. Subrantas Km.12,5 Pekanbaru",4,"7 jam",4,"7 jam",118,"7 jam","076163240","14","1471",2021-07-12 18:51:42,"Non COVID-19"
"417","RS Prof. Dr. Tabrani","Jl Jend. Sudirman 410, Pekanbaru",12,"13 jam",NA,NA,NA,NA,"085374419082","14","1471",2021-07-12 18:51:42,"Non COVID-19"
"418","RS Umum  Awal Bros Pekanbaru","Jl Sudirman No.117 Pekanbaru",16,"10 jam",3,"10 jam",14,"10 jam","08117079090","14","1471",2021-07-12 18:51:42,"Non COVID-19"
"419","RS Awal Bros A. Yani","Jl A. Yani No. 73",13,"15 jam",27,"15 jam",21,"15 jam","076121000","14","1471",2021-07-12 18:51:42,"Non COVID-19"
"420","RS Umum  Awal Bros Panam","Jl HR. Soebrantas No 88 Panam",8,"16 jam",4,"16 jam",5,"16 jam","0761586888","14","1471",2021-07-12 18:51:42,"Non COVID-19"
"421","RS Umum  Aulia Hospital","Jl HR Soebrantas No 63",7,"43 menit",34,"43 menit",31,"43 menit","07616700000","14","1471",2021-07-12 18:51:42,"Non COVID-19"
"422","RS Umum  Prima Pekanbaru","Jl Bima NO.1 Tuanku Tambusai Kel. Delima Kec. Tampan",7,"7 jam",13,"7 jam",10,"7 jam","082385938114","14","1471",2021-07-12 18:51:42,"Non COVID-19"
"423","RS Daerah Madani Kota Pekanbaru","Jl. Garuda Sakti Pekanbaru",3,"7 jam",10,"7 jam",10,"7 jam","hotline tidak tersedia","14","1471",2021-07-12 18:51:42,"Non COVID-19"
"424","RS Hermina Pekanbaru","Jl. Tuanku Tambusai RT. 03 RW. 02 Kel. Delima Kec. Tampan Kota Pekanbaru",10,NA,18,NA,17,NA,"07618412020","14","1471",2021-07-12 18:51:42,"Non COVID-19"
"425","RS Umum Vita Insani","Jl. Merdeka No.329, Pematang Siantar",28,NA,28,NA,63,"kurang dari 1 menit","062222520","12","1273",2021-07-12 18:51:42,"Non COVID-19"
"426","RS Umum Daerah Dr. Soedarso Pontianak","Jl. dr. Soedarso No.1 Pontianak",9,"2 jam",5,NA,93,"2 jam","0561737701","61","6171",2021-07-12 18:51:42,"Non COVID-19"
"427","RS Umum Daerah Kota Prabumulih","Jl. Lingkar, Kel. Gunung Ibul, Kec. Prabumulih Timur",0,"18 jam",20,"18 jam",5,"18 jam","07133300400","16","1672",2021-07-12 18:51:43,"Non COVID-19"
"428","RS Pertamina Kota Prabumulih","Jl. Kesehatan No.100,Prabumulih",14,"10 jam",15,"10 jam",42,"10 jam","0713382742","16","1672",2021-07-12 18:51:43,"Non COVID-19"
"429","RS AR Bunda Kota Prabumulih","Jl. Angkatan 45 Kel.Prabumulih Timur",14,"13 jam",21,"13 jam",39,"13 jam","08127166809","16","1672",2021-07-12 18:51:43,"Non COVID-19"
"430","RS Umum Daerah dr. Mohamad Saleh Kota Probolinggo","  Jl. Mayjend Panjaitan No.65 Kota Probolinggo",7,"1 menit",24,"1 menit",47,"1 menit","085231229303","35","3574",2021-07-12 18:51:43,"Non COVID-19"
"431","RS Ibu dan Anak Amanah","Jln dr Moh. Saleh No. 43 Kota Probolinggo",8,NA,14,NA,2,NA,"0335423487","35","3574",2021-07-12 18:51:43,"Non COVID-19"
"432","RS Umum Daerah Salatiga"," Jl. Osamaliki No.19,Salatiga",21,"9 jam",41,"9 jam",68,"9 jam","0298324074","33","3373",2021-07-12 18:51:43,"Non COVID-19"
"433","RS Paru Dr. Ario Wirawan","      Jl. Hasanudin No.806,Salatiga",NA,NA,NA,NA,NA,NA,"0298313514","33","3373",2021-07-12 18:51:43,"Non COVID-19"
"434","RS Ibu dan Anak Hermina Mutiara Bunda","jl. Merak no.8",2,NA,4,NA,2,"10 jam","0298328873","33","3373",2021-07-12 18:51:43,"Non COVID-19"
"435","RS Umum Daerah Abdul Wahab Sjahranie","Jl. Dr. Soetomo, Samarinda",67,"12 jam",25,"12 jam",78,"12 jam","082157702015 ","64","6472",2021-07-12 18:51:43,"Non COVID-19"
"436","RS Umum Dirgahayu","Jl. Gn. Merbabu No.62 Samarinda",31,NA,39,NA,9,NA,"0541742161","64","6472",2021-07-12 18:51:43,"Non COVID-19"
"437","RS Umum Daerah Inche Abdoel Moeis","Jl. H.A.M.M Rifaddin, Kel. Harapan Baru, Kec. Loa Janan Ilir, Samarinda ",8,"39 menit",6,"39 menit",NA,NA,"05417269005","64","6472",2021-07-12 18:51:43,"Non COVID-19"
"438","RS Mata Provinsi Kalimantan Timur","Jl. Basuki Rahmat No. 1 Samarinda 75112",2,"6 jam",NA,NA,3,"6 jam","081341531480","64","6472",2021-07-12 18:51:43,"Non COVID-19"
"439","RS Ibu dan Anak Plamongan Indah","jl. kelapa gading raya no. 52 semarang",4,"11 jam",4,"11 jam",2,"11 jam","0246711771","33","3374",2021-07-12 18:51:44,"Non COVID-19"
"440","RS Umum Pusat Dr. Kariadi","Jl. Dr. Soetomo No.16,Semarang",53,"4 menit",41,"4 menit",63,"4 menit","0248414281","33","3374",2021-07-12 18:51:44,"Non COVID-19"
"441","RS Umum Telogorejo Semarang","Jl. KH. Ahmad Dahlan Semarang",0,"15 jam",0,"15 jam",0,"15 jam","02486466000","33","3374",2021-07-12 18:51:44,"Non COVID-19"
"442","RS Umum Roemani Muhammadiyah","Jl. Wonodri No. 22,Semarang",NA,NA,29,NA,30,NA,"0248444623","33","3374",2021-07-12 18:51:44,"Non COVID-19"
"443","RS Jiwa Daerah  Dr. Amino Gondohutomo","Jl. Brigjen Sudiarto No. 347, Pedurungan, Kota Semarang",9,"7 menit",17,"7 menit",127,"7 menit","0246722565","33","3374",2021-07-12 18:51:44,"Non COVID-19"
"444","RS Panti Wilasa ","Jl. Dr. Cipto 50, Bugangan, Semarang Timur",1,"8 menit",15,"8 menit",4,"8 menit","08156696040","33","3374",2021-07-12 18:51:44,"Non COVID-19"
"445","RS Ibu dan Anak Bunda Semarang","Jl. Brigjen Katamso No. 8",0,NA,0,"11 jam",5,"11 jam","081575008811","33","3374",2021-07-12 18:51:44,"Non COVID-19"
"446","RS Umum Banyumanik","Jl. Bina Remaja Srondol No.61,Semarang",4,"6 jam",8,"6 jam",3,"6 jam","0247471519","33","3374",2021-07-12 18:51:44,"Non COVID-19"
"447","RS Umum Daerah KRMT Wongsonegoro","  Jl. Fatmawati Raya No.1",1,"1 menit",NA,NA,NA,NA,"1500219","33","3374",2021-07-12 18:51:44,"Non COVID-19"
"448","RS Umum Daerah Kota Subulussalam","  Jl. Hamzah Fansyuri (Subulussalam-Rundeng) Kec. Simpang Kiri Kota Subulussalam Aceh 24782",3,NA,13,NA,21,NA,"085260077824","11","1175",2021-07-12 18:51:46,"Non COVID-19"
"449","RS Umum Daerah R. Syamsudin, SH","Jl. Rumah Sakit No. 1 Kota Sukabumi",30,NA,47,"10 jam",118,"10 jam","0266225180","32","3272",2021-07-12 18:51:46,"Non COVID-19"
"450","RS Umum Bhayangkara Setukpa Lemdikpol","Jl. Aminta Azmali No. 59A Kota Sukabumi",0,"9 jam",11,"16 jam",14,NA,"08568734424","32","3272",2021-07-12 18:51:46,"Non COVID-19"
"451","RS Umum Kartika Kasih"," Jl. Jenderal Ahmad Yani No.18A, Kota Sukabumi",23,NA,23,"10 jam",10,"10 jam","02666250905","32","3272",2021-07-12 18:51:46,"Non COVID-19"
"452","RS Umum Daerah Al-Mulk"," Jl. Pelabuhan 2 KM 6, Lembursitu",2,"18 jam",2,"18 jam",18,"18 jam","081317948042","32","3272",2021-07-12 18:51:46,"Non COVID-19"
"453","RS Umum Melati","Jl. Ahmad Yani No. 36 Kel/Kec. Sungai Penuh",5,"8 jam",3,"8 jam",10,"8 jam","074821145","15","1572",2021-07-12 18:51:46,"Non COVID-19"
"454","RS Primasatya Husada Citra (PHC) Surabaya","Jl. Prapat Kurung Selatan no 1 Tanjung Perak Surabaya",13,NA,19,NA,9,NA,"0313294118","35","3578",2021-07-12 18:51:47,"Non COVID-19"
"455","RS Mata Undaan","Jl. Undaan Kulon 17-19 Surabaya",8,NA,9,NA,31,NA,"0315343806","35","3578",2021-07-12 18:51:47,"Non COVID-19"
"456","RS Umum Daerah Bhakti Dharma Husada","Jl. Raya Kendung No.115-117, Surabaya ",13,"15 jam",6,"15 jam",7,"15 jam","0317409135","35","3578",2021-07-12 18:51:47,"Non COVID-19"
"457","RS Muji Rahayu","JL.RAYA MANUKAN WETAN 68-68 A Surabaya",10,NA,10,NA,25,"10 jam","0317404132","35","3578",2021-07-12 18:51:47,"Non COVID-19"
"458","RS Umum Haji Surabaya"," Jl. Manyar Kertoadi  Surabaya",2,NA,22,NA,29,NA,"0315924000","35","3578",2021-07-12 18:51:47,"Non COVID-19"
"459","RS Umum Daerah dr. Mohamad Soewandhie","Jl. Tambakrejo No. 45-47 Surabaya",9,"14 jam",18,"14 jam",37,"14 jam","0313717141","35","3578",2021-07-12 18:51:47,"Non COVID-19"
"460","RS Ibu dan Anak Pura Raharja","Jl. Pucang Adi No.12 - 14 Surabaya",3,"9 jam",20,"9 jam",10,"9 jam","0315019898","35","3578",2021-07-12 18:51:47,"Non COVID-19"
"461","RS Mata Masyarakat Jawa Timur"," JL. Gayung Kebonsari Timur No 49 Surabaya",4,"10 jam",8,"10 jam",18,"10 jam","03182010000","35","3578",2021-07-12 18:51:47,"Non COVID-19"
"462","RS Jiwa Daerah Surakarta","  Jl. K.H. Dewantoro 80, Jebres, Surakarta",7,"10 jam",16,"10 jam",89,"10 jam","0271641442","33","3372",2021-07-12 18:51:47,"Non COVID-19"
"463","RS Umum Panti Waluyo","Jl. Jend A Yani No.1",4,"51 menit",11,"51 menit",20,"51 menit","0271712077","33","3372",2021-07-12 18:51:47,"Non COVID-19"
"464","RS Umum PKU Muhammadiyah Surakarta","Jl. Ronggowarsito 130, Surakarta",40,NA,5,NA,20,NA,"0271714578","33","3372",2021-07-12 18:51:47,"Non COVID-19"
"465","RS Umum Islam Kustati","Jl. Kapt. Mulyadi No.249",11,NA,34,NA,42,NA,"0271643013","33","3372",2021-07-12 18:51:47,"Non COVID-19"
"466","RS Umum Kasih Ibu","Jl. Slamet Riyadi 404,Surakarta",2,NA,1,NA,5,NA,"0271714422","33","3372",2021-07-12 18:51:47,"Non COVID-19"
"467","RS Umum Daerah Kota Surakarta","  Jln. Lettu Sumarto No. 1 Kelurahan Kadipiro, Kecamatan Banjarsari, Kota Surakarta",6,"6 jam",8,"19 jam",47,"19 jam","0271715700","33","3372",2021-07-12 18:51:47,"Non COVID-19"
"468","RS Onkologi Solo","Jl. Siwalan No.37 RT.002 RW.014 Kerten, Laweyan Surakarta",1,"7 menit",2,"7 menit",1,"7 menit","02717651717","33","3372",2021-07-12 18:51:47,"Non COVID-19"
"469","RS Umum Daerah Kabupaten Tangerang","Jl. A Yani No. 9 Tangerang, Kota Tangerang",23,"8 jam",46,"8 jam",60,"8 jam","0215523507","36","3671",2021-07-12 18:51:47,"Non COVID-19"
"470","RS Medika Lestari","Jl. HOS Cokroaminoto Perum Pondok Lestari Blok C1",7,"10 jam",4,"10 jam",24,NA,"0215854858","36","3671",2021-07-12 18:51:47,"Non COVID-19"
"471","RSUP Dr. Sitanala Tangerang","Jl. Dr Sitanala No. 99 Kota Tangerang",8,"7 jam",5,"11 jam",29,"7 jam","0215523059","36","3671",2021-07-12 18:51:47,"Non COVID-19"
"472","RS Sari Asih Karawaci","Jl. Imam Bonjol No 38 Karawaci Sukajadi Kota Tangerang",3,NA,26,NA,17,NA,"0215522794","36","3671",2021-07-12 18:51:47,"Non COVID-19"
"473","RS An-Nisa ","Jl. Gatot Subroto No 96 Km 3 Kel. Uwung Jaya Kec. Cibodas Tangerang",0,NA,1,NA,2,NA,"08118128374","36","3671",2021-07-12 18:51:47,"Non COVID-19"
"474","RS  Mayapada","Jl. Honoris Raya Kav.6 Tangerang",17,NA,22,NA,9,NA,"081211901057","36","3671",2021-07-12 18:51:47,"Non COVID-19"
"475"," RS Melati","Jl. Merdeka No. 92, Kota Tangerang",2,NA,1,NA,1,NA,"0215523945","36","3671",2021-07-12 18:51:47,"Non COVID-19"
"476","RS Primaya","Jl.MH.Thamrin No.3 Cikokol Kota Tangerang",4,"9 jam",6,"9 jam",NA,NA,"081287776565","36","3671",2021-07-12 18:51:47,"Non COVID-19"
"477","RS Umum Daerah Kota Tangerang","Jl Pulau Puteri Raya Perumahan Modernland",NA,NA,NA,NA,30,"8 jam","02129720200","36","3671",2021-07-12 18:51:47,"Non COVID-19"
"478","RS Tiara ","JALAN BERINGIN RAYA NO.3,4,5 KEL.NUSA JAYA. KEC.KARAWACI",0,"3 menit",NA,NA,3,"9 jam","02129238000","36","3671",2021-07-12 18:51:47,"Non COVID-19"
"479","RS Umum Daerah Kota Tangerang Selatan"," Jl. Pajajaran No.101, Kec.Pamulang, Kota Tangerang Selatan ",9,NA,10,NA,24,"1 jam","089517775161","36","3674",2021-07-12 18:51:47,"Non COVID-19"
"480","RS Umum Daerah dr. Soekardjo"," Jl. Rumah Sakit 33 Tasikmalaya",6,"11 jam",9,"11 jam",78,"11 jam","0265331683","32","3278",2021-07-12 18:51:48,"Non COVID-19"
"481","RS Umum Jasa Kartini","Jl. Otto Iskandar Dinata No 15",4,NA,26,NA,40,NA,"08112163983","32","3278",2021-07-12 18:51:48,"Non COVID-19"
"482","RS Ibu dan Anak dr. Hj. Karmini EH","Jl.RSU No 56 Tasikmalaya",6,"10 jam",5,"10 jam",3,"10 jam","0265330644","32","3278",2021-07-12 18:51:48,"Non COVID-19"
"483","RS Umum Tasik Medika Citratama (TMC)","Jl. H.Z. Mustofa No. 310 Cihideung Kota Tasikmalaya",32,"13 jam",16,"13 jam",27,"13 jam","0265323555","32","3278",2021-07-12 18:51:48,"Non COVID-19"
"484","RS Ibu dan Anak Widaningsih","JL. Sutisna Senjaya No 130 Tawang Kota Tasikmalaya",4,"15 jam",7,"15 jam",7,"15 jam","0265334154","32","3278",2021-07-12 18:51:48,"Non COVID-19"
"485","RS Ibu dan Anak Bunda Aisyah","Jl. RE. Martadinata No. 200 B Cipedes Kota Tasikmalaya",4,"11 jam",3,"11 jam",18,"11 jam","02657297401","32","3278",2021-07-12 18:51:48,"Non COVID-19"
"486","RS Umum Prasetya Bunda","Jl. Ir. H. Juanda No.1, Indihiang Kota Tasikmalaya",19,"10 jam",24,"10 jam",33,"10 jam","082318337202","32","3278",2021-07-12 18:51:48,"Non COVID-19"
"487","RS Umum Permata Bunda","Jl. HR. Wasita Kusumah No. 1 Indihiang Kota Tasikmalaya",1,NA,2,NA,0,NA,"08112118830","32","3278",2021-07-12 18:51:48,"Non COVID-19"
"488","RS Umum Sri Pamela","Jl Jend Sudirman  No. 299",17,"18 jam",17,"18 jam",30,"17 jam","082213059800","12","1274",2021-07-12 18:51:48,"Non COVID-19"
"489","RS Umum Daerah Dr. H. Chasan Boesoirie Ternate","Jl. Cempaka Kel. Tanah Tinggi Kota Ternate",40,"14 jam",22,"14 jam",25,"14 jam","hotline tidak tersedia","82","8271",2021-07-12 18:51:49,"Non COVID-19"
"490","RS Umum Panti Rapih","Jl. Cik Di Tiro 30 Yogyakarta",18,NA,35,NA,76,NA,"0274552118","34","3471",2021-07-12 18:51:49,"Non COVID-19"
"491","RS Bethesda Yogyakarta","Jl Jend. Sudirman No. 70 Kotabaru Yogyakarta",25,NA,46,NA,31,NA,"0274586688","34","3471",2021-07-12 18:51:49,"Non COVID-19"
"492","RS  Mata Dr. Yap","Jl Cik Di Tiro No. 5 Yogyakarta",10,"11 jam",3,"11 jam",7,"11 jam","hotline tidak tersedia","34","3471",2021-07-12 18:51:49,"Non COVID-19"
"493","RS Umum Daerah dr. Loekmono Hadi","    Jl. Dr. Lukmonohadi No.19,Kudus",16,"7 jam",10,"7 jam",29,"7 jam","0291444001","33","3319",2021-07-12 18:51:50,"Non COVID-19"
"494","RS Umum Kumala Siwimijen Kudus","Jl. Jepara KM. 6 Desa Mijen Kec. Kaliwungu",3,NA,21,NA,15,NA,"02914245551","33","3319",2021-07-12 18:51:50,"Non COVID-19"
"495","RS Ibu dan Anak Harapan Bunda","JL Kudus Jepara km 4 garung lor kaliwungu Kudus",3,"11 jam",7,"11 jam",14,"11 jam","082328594821","33","3319",2021-07-12 18:51:50,"Non COVID-19"
"496","RS Umum Mardi Rahayu","Jl. AKBP R Agil 110,Kudus",4,NA,3,NA,1,NA,"0291434707","33","3319",2021-07-12 18:51:50,"Non COVID-19"
"497","RS Umum  Islam Sunan Kudus","Jl. Kudus Permai No.1, Kaliwungu, Kudus",5,"9 jam",7,"9 jam",24,"9 jam","0291432008","33","3319",2021-07-12 18:51:50,"Non COVID-19"
"498","RS Umum Daerah Wates","Jl Tentara Pelajar Km.1 No.5 Wates Kulon Progo",24,NA,27,"56 menit",63,"56 menit","0274773169","34","3401",2021-07-12 18:51:50,"Non COVID-19"
"499","RS Umum Rizki Amalia Medika","Jl raya Brosot - Wates Km.5 Jogahan Bumirejo Lendah Kulon Progo",5,"6 menit",10,"6 menit",12,"6 menit","02747721425","34","3401",2021-07-12 18:51:50,"Non COVID-19"
"500","RS Umum Rizki Amalia","Jl Wates-Purworejo Km.10, Kalidengen, Temon, KP",0,"4 menit",NA,NA,7,"4 menit","02747721568","34","3401",2021-07-12 18:51:50,"Non COVID-19"
"501","RS Umum Daerah Nyi Ageng Serang","Jl Sentolo - Muntilan KM 0,3",3,NA,15,NA,21,NA,"02742890181","34","3401",2021-07-12 18:51:50,"Non COVID-19"
"502","RS Umum Daerah 45 Kuningan","Jl. Jendral Sudirman No. 68 Kuningan",8,NA,8,NA,62,"7 jam","0232871885","32","3208",2021-07-12 18:51:50,"Non COVID-19"
"503","RS Umum Wijaya Kusumah","Jl. RE Martadinata No. 172 Kab. Kuningan",13,NA,17,"10 jam",21,"10 jam","0232871565","32","3208",2021-07-12 18:51:50,"Non COVID-19"
"504","RS Umum Juanda","Jl. Ir. H. Juanda No. 207, Kuningan",25,"11 jam",21,"11 jam",41,"11 jam","0232876433","32","3208",2021-07-12 18:51:50,"Non COVID-19"
"505","RS Umum Daerah Linggajati Kuningan","Jl. Bandorasa - Cilimus No.36 Kec.Cilimus  Kab. Kuningan",7,NA,17,NA,24,NA,"0232614884","32","3208",2021-07-12 18:51:50,"Non COVID-19"
"506","RS Umum KMC Luragung","Dusun Rahayu RT.002/001 Desa Cirahayu Kec. Luragung Kab. Kuningan",7,"9 jam",18,"8 jam",42,"8 jam","02328900112","32","3208",2021-07-12 18:51:50,"Non COVID-19"
"507","RS Mitra Husada Ciawigebang","Jl Raya Siliwangi No. 151 Ciawigebang",NA,NA,5,NA,15,NA,"0232878560","32","3208",2021-07-12 18:51:50,"Non COVID-19"
"508","RS Umum Aria Kamuning","Jl. Raya Cihideunggirang Dusun Manis RT 001/RW 002 Desa Cihideunggirang Kec. Cidahu",1,"7 jam",17,"7 jam",12,"7 jam","02328911881","32","3208",2021-07-12 18:51:50,"Non COVID-19"
"509","RS Permata Kuningan","Jl. Cut Nyak Dien RT. 007 RW. 002 45513",40,"9 jam",4,"9 jam",67,"9 jam","02328905555","32","3208",2021-07-12 18:51:50,"Non COVID-19"
"510","RS Umum Daerah Harapan Insan Sendawar","Jl. Mawar, Kampung Sekolaq Joleq, Kecamatan Sekolaq Darat",14,NA,17,NA,52,NA,"08115415159","64","6402",2021-07-12 18:51:51,"Non COVID-19"
"511","RS Umum Daerah Dayaku Raja","Jl Poros Kota Bangun Tenggarong Km. 5 Kec. Kota Bangun",42,"1 menit",NA,NA,NA,NA,"081254941221","64","6403",2021-07-12 18:51:51,"Non COVID-19"
"512","RS Umum Daerah Kudungga","Jl. Soekarno Hatta No.1 Sangatta Utara",1,"10 jam",3,"10 jam",18,"10 jam","081318245172","64","6404",2021-07-12 18:51:51,"Non COVID-19"
"513","RS Umum Elpi Al Azis","Jl Wr. Supratman ",14,NA,13,NA,10,NA,"hotline tidak tersedia","12","1207",2021-07-12 18:51:51,"Non COVID-19"
"514","RS Umum Daerah Kota Pinang","Jl Istana No. 26",18,"10 jam",6,"10 jam",61,"10 jam","081376497035","12","1222",2021-07-12 18:51:52,"Non COVID-19"
"515","RS Tk. IV Lahat","Jl. Letjen harun sohar No.26,Lahat",9,"9 jam",26,"9 jam",2,"8 jam","081377951551","16","1604",2021-07-12 18:51:52,"Non COVID-19"
"516","RS Umum Daerah Kabupaten Lamandau","Jl. Trans Kalimantan KM.04, Desa Kujan, Kec. Bulik",22,NA,21,NA,105,NA,"05322067382","62","6207",2021-07-12 18:51:52,"Non COVID-19"
"517","RS Ibu dan Anak Fatimah Lamongan","Jl. Pahlawan Selatan No. 18",0,"3 jam",17,"3 jam",17,"3 jam","0322322155","35","3524",2021-07-12 18:51:52,"Non COVID-19"
"518","RS Islam Nashrul Ummah","  Jl. Merpati No.62, Lamongan",6,"11 jam",13,"11 jam",16,"11 jam","0322321522","35","3524",2021-07-12 18:51:52,"Non COVID-19"
"519","RS Umum dr. Suyudi","Jl. Deandles Paciran,Kecamatan Paciran, Kab. Lamongan",8,"10 jam",9,"10 jam",6,"10 jam","0322661412","35","3524",2021-07-12 18:51:52,"Non COVID-19"
"520","RS Muhammadiyah Babat","Jl. KH. Ahmad Dahlan No. 14 Babat, Lamongan ",9,"51 menit",5,"51 menit",19,"51 menit","0322451391","35","3524",2021-07-12 18:51:52,"Non COVID-19"
"521","RS Ibu Anak Hidayah Ibu","Jl. Kesuma Bangsa Kel. Way Urang Kec. Kalianda",3,NA,3,"8 jam",5,"8 jam","0727322195","18","1803",2021-07-12 18:51:52,"Non COVID-19"
"522","RS Umum Harapan Bunda","  Jl. Raya Lintas Sumatera, Seputih Jaya No.31, Kec. Gunung Sugih, Kab. Lampung Tengah",13,"6 menit",12,"6 menit",15,"6 menit","082186233531","18","1805",2021-07-12 18:51:53,"Non COVID-19"
"523","RS Umum Kartini","Jl. KARTINI NO. 104 KALIREJO",9,NA,17,NA,20,NA,"0729370028","18","1805",2021-07-12 18:51:53,"Non COVID-19"
"524","RS Umum Az - Zahra","Jl. Kartini No. 109 Kalirejo , Kec. Kalirejo,",24,"9 jam",19,"9 jam",23,"9 jam","0729370089","18","1805",2021-07-12 18:51:53,"Non COVID-19"
"525","RS Ibu Anak Puti Bungsu","Jalan S. Parman No 02 Bandar Jaya Timur",5,"10 jam",7,"10 jam",0,"10 jam","072525065","18","1805",2021-07-12 18:51:53,"Non COVID-19"
"526","RS Umum Daerah Sukadana","Jl. Letnan Adnan Sanjaya,Lintas Timur,Sukadana,Lamp.Timur",5,"9 jam",2,NA,24,"8 jam","081368189892","18","1804",2021-07-12 18:51:53,"Non COVID-19"
"527","RS Umum Daerah May Jen HM Ryacudu","Jl. Jend.Sudirman No.2 Kotabumi",7,"11 jam",25,"11 jam",58,"11 jam","072422095","18","1806",2021-07-12 18:51:53,"Non COVID-19"
"528","RS Candimas Medical Center","Jl. Alamsyah Ratu Perwira Negara No. 47 Kotabumi Selatan",1,NA,10,"14 jam",17,"14 jam","082181549355","18","1806",2021-07-12 18:51:53,"Non COVID-19"
"529","RS Medika Insani","Jl. Sumber Jaya No. 667 Desa Tanjung Baru Kecamatan Bukit Kemuning Kabupaten Lampung Utara",1,NA,7,"12 jam",3,NA,"085279410025","18","1806",2021-07-12 18:51:53,"Non COVID-19"
"530","RS Umum Delia","Jl Ki Hajar Dewantara No.9 Kec. Selesai Kabupaten Langkat",13,"9 jam",36,"9 jam",26,"9 jam","06180044800","12","1213",2021-07-12 18:51:53,"Non COVID-19"
"531","RS Umum Wampu Norita","Dusun II Kedondong Barat Desa Jentera Stabat Kecamatan Wampu No.86 Km.46",NA,NA,14,"9 jam",17,"9 jam","hotline tidak tersedia","12","1213",2021-07-12 18:51:53,"Non COVID-19"
"532","RS Umum Putri Bidadari","Stabat Tanjung Pura KM 45",21,NA,51,NA,42,NA,"085361517988","12","1213",2021-07-12 18:51:53,"Non COVID-19"
"533","RS Misi Lebak","Jl. Multatuli No.41 Rangkas Bitung",13,"kurang dari 1 menit",4,NA,9,NA,"0252201014","36","3602",2021-07-12 18:51:54,"Non COVID-19"
"534","RS Umum Daerah Lebong","Desa Muning Agung Kecamatan Lebong Sakti",NA,NA,NA,NA,NA,NA,"082281280910","17","1707",2021-07-12 18:51:54,"Non COVID-19"
"535","RS Umum Daerah dr. Achmad Darwis","Jl. Tan Malaka No.1, Kec.Suliki",14,"9 jam",7,NA,27,NA,"082392905205","13","1308",2021-07-12 18:51:54,"Non COVID-19"
"536","RS Umum Daerah Patut Patuh Patju","Jl. H. Lalu Anggrat BA No. 2 Gerung",12,"11 jam",19,"11 jam",14,"11 jam","0370681321","52","5201",2021-07-12 18:51:54,"Non COVID-19"
"537","RS Wijaya Kusuma","Jl. A. Yani No.149 Lumajang",3,"14 jam",3,"12 jam",21,"12 jam","085236384331","35","3508",2021-07-12 18:51:55,"Non COVID-19"
"538","RS Djatiroto","Jl. PB. Sudirman 81  RT 03 RW 01, Dsn. Krajan Desa Kaliboto Lor Kec. Jatiroto, Kab. Lumajang",5,"21 menit",5,"21 menit",21,"21 menit","0334321004","35","3508",2021-07-12 18:51:55,"Non COVID-19"
"539","RS Islam Lumajang","Jl. Kyai Muksin nomor 19 Kelurahan Tompokersan Kec. Lumajang Kab. Lumajang",2,"10 jam",0,"10 jam",8,"10 jam","0334887999","35","3508",2021-07-12 18:51:55,"Non COVID-19"
