"","hospital","address","bed_class1","last_update_class1","bed_class2","last_update_class2","bed_class3","last_update_class3","tlp_number","province","district","scraped_at","bed_type"
"402","RS Umum Universitas Sumatera Utara","Jl Dr. T. Mansur No. 66",17,NA,27,NA,36,NA,"0618218928","12","1275",2021-08-12 22:23:48,"Non COVID-19"
"403","RS Khusus Paru Sumatera Utara","Jl. Asrama No. 18 Helvetia Kel. Helvetia Kec. Medan Helvetia",NA,NA,NA,NA,10,"11 jam","082163900735","12","1275",2021-08-12 22:23:48,"Non COVID-19"
"404","RS Umum Royal Prima Marelan","Jl. Marelan Pasar 3 No. 187 Kel. Rengas Pulau Kec. Medan Marelan 20255 Sumut",0,"13 jam",NA,NA,25,"13 jam","085260844632","12","1275",2021-08-12 22:23:48,"Non COVID-19"
"405","RS Umum Sufina Azis","Jl Karya Baru No.1,Medan",7,"29 menit",7,"29 menit",42,"29 menit","081376497039","12","1275",2021-08-12 22:23:48,"Non COVID-19"
"406","RS Umum Bina Kasih","Jl Jend. TB.Simatupang No.148 Sunggal ",45,"14 jam",72,"14 jam",80,"14 jam","0618445271","12","1275",2021-08-12 22:23:48,"Non COVID-19"
"407","RS Umum Muhammadiyah Metro","Jl. Soekarno Hatta No.42 Mulyojati 16B, Metro Barat",3,NA,5,NA,20,NA," 08117249490","18","1872",2021-08-12 22:23:48,"Non COVID-19"
"408","RS Reksa Waluya","Jl. Mojopahit 422, Kel. Miji, Kec. Prajurit Kulon, Kota Mojokerto",13,"14 jam",0,"14 jam",3,"14 jam","0321322170","35","3576",2021-08-12 22:23:48,"Non COVID-19"
"409","RS Islam Hasanah Muhammadiyah ","Jl. HOS Cokroaminoto No. 26-28, Kel. Jagalan, Kec. Magersari, Kota Mojokerto",3,"14 jam",10,"14 jam",18,"14 jam","0321321635","35","3576",2021-08-12 22:23:48,"Non COVID-19"
"410","RS Kamar Medika","Jl. Empunala No.351, Kel. Kedundung, Kec. Magersari, Kota Mojokerto",2,"4 jam",7,"4 jam",17,"4 jam","0321330066","35","3576",2021-08-12 22:23:48,"Non COVID-19"
"411","RS Emma","Jl. Raya Ijen No.67 Kel. Wates, Kec. Magersari, Kota Mojokerto",0,"15 jam",0,"15 jam",0,"15 jam","0321328737","35","3576",2021-08-12 22:23:48,"Non COVID-19"
"412","RSUP Dr. M. Djamil","Jl. Perintis Kemerdekaan Padang",27,NA,61,NA,157,NA,"082175066250","13","1371",2021-08-12 22:23:48,"Non COVID-19"
"413","RS Umum Yos Sudarso","Jl. Situjuh No. 1,Padang",1,"5 jam",0,"5 jam",0,"5 jam","081224601299","13","1371",2021-08-12 22:23:48,"Non COVID-19"
"414","RS Umum Islam Ibnu Sina","Jl. Gajah Mada Gunung Pangilun Padang",18,"12 jam",17,"12 jam",11,NA,"082284447664","13","1371",2021-08-12 22:23:48,"Non COVID-19"
"415","RS Bhayangkara Padang","Jl. Jati No.I Padang",NA,NA,12,"17 menit",24,"17 menit","082387422450","13","1371",2021-08-12 22:23:48,"Non COVID-19"
"416","RS Umum Daerah Padang Panjang","Jl. Tabek Gadang Kelurahan Ganting Kec.Padang Panjang Timur Kota Padang Panjang",7,"1 menit",9,"1 menit",17,"1 menit","08116667118","13","1374",2021-08-12 22:23:48,"Non COVID-19"
"417","RS Umum Ibnu Sina Padang Panjang","Jl. Sukarno. Hatta,Padang Panjang",4,"23 menit",8,"23 menit",15,"23 menit","085274551137","13","1374",2021-08-12 22:23:48,"Non COVID-19"
"418","RS Umum Daerah Padang Sidempuan","Jl Dr. F.L. Tobing No. 10,Padangsidimpuan",29,"13 jam",26,"13 jam",20,"13 jam","hotline tidak tersedia","12","1277",2021-08-12 22:23:49,"Non COVID-19"
"419","RS Bhayangkara Palangka Raya","Jl. Ahmad Yani No. 22",2,NA,4,NA,NA,NA,"05363221520","62","6271",2021-08-12 22:23:49,"Non COVID-19"
"420","RS Umum Pusat Dr. Mohammad Hoesin Palembang","Jl. Jendral Sudirman KM 3,5 Palembang",30,"10 jam",51,"10 jam",146,"10 jam","0711354088","16","1671",2021-08-12 22:23:50,"Non COVID-19"
"421","RS Umum Pertamina Palembang","Komplek Pertamina Plaju, Palembang",11,NA,8,NA,2,NA,"0711597444","16","1671",2021-08-12 22:23:50,"Non COVID-19"
"422","RS Umum Charitas Hospital Palembang","Jl. Sudirman 1054 Palembang",16,"13 jam",36,"12 jam",33,"12 jam","082177013867","16","1671",2021-08-12 22:23:50,"Non COVID-19"
"423","RS Jiwa Ernaldi Bahar Provinsi Sumatera Selatan","Jl. Tembus Terminal No. 02, KM. 12 Kecamatan Alang Alang Lebar Kota Palembang",20,NA,17,NA,77,NA,"07115645123","16","1671",2021-08-12 22:23:50,"Non COVID-19"
"424","RS Muhammadiyah Palembang","Jl. A. Yani 13 Ulu, Palembang",13,"21 menit",11,"21 menit",43,"21 menit","0711511446","16","1671",2021-08-12 22:23:50,"Non COVID-19"
"425","RS Khusus Paru Palembang","Jl. Merdeka No.10,Palembang",2,"17 jam",6,"17 jam",14,"17 jam","0711352010","16","1671",2021-08-12 22:23:50,"Non COVID-19"
"426","RS Pelabuhan Palembang ","Jl. Mayor Memet Sastra Wirya No.1 Boom Baru",4,"34 jam",5,"34 jam",11,"34 jam","0711711843","16","1671",2021-08-12 22:23:50,"Non COVID-19"
"427","RS Ibu dan Anak Az-Zahra Palembang","Jl.Brigjend Hasan Kasim No. 1-2 Kel. Bukit Sangkal Kec. Kalidoni Palembang",11,NA,7,NA,8,NA,"0711822723","16","1671",2021-08-12 22:23:50,"Non COVID-19"
"428","RS Umum Daerah Siti Fatimah Provinsi Sumatera Sela","Jl. Kol. H. Burlian Km 6 ",2,"12 jam",9,"12 jam",3,"12 jam","07115718889","16","1671",2021-08-12 22:23:50,"Non COVID-19"
"429","RS Umum Daerah Gandus Palembang","Jl. Sofyan Kenawas Gandus Palembang",NA,NA,NA,NA,32,"16 jam","081377666447","16","1671",2021-08-12 22:23:50,"Non COVID-19"
"430","RS Umum Bintang Laut Palopo","Jl. KH. M. Kasim No. 5 Palopo",1,NA,17,NA,22,NA,"085225356180","73","7373",2021-08-12 22:23:50,"Non COVID-19"
"431","RS Umum St. Madyang","JL. Andi Kambo NO.87 ",21,"kurang dari 1 menit",13,"kurang dari 1 menit",32,"kurang dari 1 menit","hotline tidak tersedia","73","7373",2021-08-12 22:23:50,"Non COVID-19"
"432","RS Umum Anutapura Palu","Jl. Kangkung No. 1 Palu",18,"39 jam",26,"39 jam",64,"39 jam","085242816072","72","7271",2021-08-12 22:23:50,"Non COVID-19"
"433","RS Umum Daerah Madani Palu","Jl. Thalua Kontji No. 11  Mamboro Palu",NA,NA,NA,NA,NA,NA,"081145600615","72","7271",2021-08-12 22:23:50,"Non COVID-19"
"434","RS Umum Daerah Pariaman","Jl. Prof M Yamin SH No 5, Desa Kampung Baru, Kecamatan Pariaman Tengah",29,"19 jam",14,"19 jam",43,"19 jam","085272041212","13","1377",2021-08-12 22:23:51,"Non COVID-19"
"435","RS Umum Tamar Medical Centre","Jalan Basuki Rahmat No. 1 Kelurahan Karan Aur Kecamatan Pariaman Tengah",4,"10 jam",8,"19 jam",14,"19 jam","082392043467","13","1377",2021-08-12 22:23:51,"Non COVID-19"
"436","RS Umum Daerah Dr. R. Soedarsono Kota Pasuruan"," Jl. Dr Wahidin Sudirohusodo No. 1-4 Kota Pasuruan",14,NA,20,NA,29,NA,"0343414620","35","3575",2021-08-12 22:23:51,"Non COVID-19"
"437","RS Umum Ibnu Sina Kota Payakumbuh","Jl.Pemuda No 14 Payakumbuh",15,"3 jam",19,"3 jam",17,"3 jam","075292222","13","1376",2021-08-12 22:23:51,"Non COVID-19"
"438","RS Umum Daerah Dr. Adnaan WD","Jl. AIS Nasution 25,Balai Kaliki Payakumbuh",18,"20 jam",25,"20 jam",28,"20 jam","082388321233","13","1376",2021-08-12 22:23:51,"Non COVID-19"
"439","RS Umum Karomah Holistic","Jl. Gajah Mada Barat No.124,Pekalongan",8,"23 menit",14,"23 menit",19,"23 menit","0285420218","33","3375",2021-08-12 22:23:51,"Non COVID-19"
"440","RS Tk. IV Pekanbaru","Jl Kesehatan No 2 Pekanbaru",3,"19 jam",12,NA,12,"19 jam","hotline tidak tersedia","14","1471",2021-08-12 22:23:51,"Non COVID-19"
"441","RS Santa Maria Pekanbaru","Jl Ahmad Yani No. 68 Rt/Rw 001/001 Kel.Pulau Karam Kec. Sukajadi",2,"21 jam",0,NA,11,"21 jam","076122213","14","1471",2021-08-12 22:23:51,"Non COVID-19"
"442","RS Umum Daerah  Petala Bumi ","   Jl Dr. Soetomo No.65, Pekanbaru",6,"36 jam",6,"36 jam",27,"36 jam","076123024","14","1471",2021-08-12 22:23:51,"Non COVID-19"
"443","RS Umum  Islam Ibnu Sina","Jl Melati No.60 Pekanbaru",1,NA,9,NA,13,NA,"076124242","14","1471",2021-08-12 22:23:51,"Non COVID-19"
"444","RS Prof. Dr. Tabrani","Jl Jend. Sudirman 410, Pekanbaru",NA,NA,12,"14 jam",15,"14 jam","085374419082","14","1471",2021-08-12 22:23:51,"Non COVID-19"
"445","RS Umum  Bina Kasih","Jl Samanhudi No.3-5,Pekanbaru",5,"12 jam",9,"12 jam",7,"12 jam","076132195","14","1471",2021-08-12 22:23:51,"Non COVID-19"
"446","RS Umum  Awal Bros Pekanbaru","Jl Sudirman No.117 Pekanbaru",9,"14 jam",4,"14 jam",6,"14 jam","08117079090","14","1471",2021-08-12 22:23:51,"Non COVID-19"
"447","RS Awal Bros A. Yani","Jl A. Yani No. 73",3,"21 jam",24,"21 jam",20,"21 jam","076121000","14","1471",2021-08-12 22:23:51,"Non COVID-19"
"448","RS Ibu dan Anak  Annisa","Jl Garuda No.66 Kel.Tangkerang Tengah Kec.Marpoyan Damai",7,"11 jam",1,"11 jam",4,"11 jam","085264596519","14","1471",2021-08-12 22:23:51,"Non COVID-19"
"449","RS Ibu dan Anak  Zainab","Jl Ronggo warsito I No 01",22,"14 jam",16,"14 jam",4,"14 jam","082211631200","14","1471",2021-08-12 22:23:51,"Non COVID-19"
"450","RS Umum  Aulia Hospital","Jl HR Soebrantas No 63",11,"15 menit",34,"15 menit",36,"15 menit","07616700000","14","1471",2021-08-12 22:23:51,"Non COVID-19"
"451","RS Hermina Pekanbaru","Jl. Tuanku Tambusai RT. 03 RW. 02 Kel. Delima Kec. Tampan Kota Pekanbaru",9,NA,NA,NA,20,NA,"07618412020","14","1471",2021-08-12 22:23:51,"Non COVID-19"
"452","RS Umum Daerah Dr. Djasamen Saragih","Jl Sutomo No. 230, Pematangsiantar",14,"14 jam",44,NA,44,NA,"062222959","12","1273",2021-08-12 22:23:52,"Non COVID-19"
"453","RS Umum Vita Insani","Jl. Merdeka No.329, Pematang Siantar",22,NA,29,NA,63,"kurang dari 1 menit","062222520","12","1273",2021-08-12 22:23:52,"Non COVID-19"
"454","RS Umum Tiara Kasih Sejati","Jl Menambin No.4, Timbang Galung, Pematangsiantar",21,NA,23,NA,30,NA,"081370989113","12","1273",2021-08-12 22:23:52,"Non COVID-19"
"455","RS Umum Daerah Dr. Soedarso Pontianak","Jl. dr. Soedarso No.1 Pontianak",9,"4 jam",11,NA,121,"4 jam","0561737701","61","6171",2021-08-12 22:23:52,"Non COVID-19"
"456","RS Umum Fadhilah Kota Prabumulih","Jl. Jenderal Sudirman No.01 Kel. Patih Galung Kec. Prabumulih Barat",21,NA,4,NA,14,NA,"07133300032","16","1672",2021-08-12 22:23:52,"Non COVID-19"
"457","RS Umum Daerah Kota Prabumulih","Jl. Lingkar, Kel. Gunung Ibul, Kec. Prabumulih Timur",11,"21 jam",22,"21 jam",11,"21 jam","07133300400","16","1672",2021-08-12 22:23:52,"Non COVID-19"
"458","RS Pertamina Kota Prabumulih","Jl. Kesehatan No.100,Prabumulih",15,"15 jam",15,"15 jam",42,"14 jam","0713382742","16","1672",2021-08-12 22:23:52,"Non COVID-19"
"459","RS AR Bunda Kota Prabumulih","Jl. Angkatan 45 Kel.Prabumulih Timur",20,"16 jam",21,"16 jam",49,"16 jam","08127166809","16","1672",2021-08-12 22:23:52,"Non COVID-19"
"460","RS Umum Daerah dr. Mohamad Saleh Kota Probolinggo","  Jl. Mayjend Panjaitan No.65 Kota Probolinggo",9,"kurang dari 1 menit",11,"kurang dari 1 menit",21,"kurang dari 1 menit","085231229303","35","3574",2021-08-12 22:23:52,"Non COVID-19"
"461","RS Ibu dan Anak Amanah","Jln dr Moh. Saleh No. 43 Kota Probolinggo",7,NA,12,NA,2,NA,"0335423487","35","3574",2021-08-12 22:23:52,"Non COVID-19"
"462","RS Umum Daerah Salatiga"," Jl. Osamaliki No.19,Salatiga",25,"14 jam",35,"14 jam",57,"14 jam","0298324074","33","3373",2021-08-12 22:23:53,"Non COVID-19"
"463","RS Paru Dr. Ario Wirawan","      Jl. Hasanudin No.806,Salatiga",NA,NA,NA,NA,NA,NA,"0298313514","33","3373",2021-08-12 22:23:53,"Non COVID-19"
"464","RS Ibu dan Anak Hermina Mutiara Bunda","jl. Merak no.8",2,NA,5,NA,3,"39 jam","0298328873","33","3373",2021-08-12 22:23:53,"Non COVID-19"
"465","RS Umum Daerah Abdul Wahab Sjahranie","Jl. Dr. Soetomo, Samarinda",76,"15 jam",25,"15 jam",114,"15 jam","082157702015 ","64","6472",2021-08-12 22:23:53,"Non COVID-19"
"466","RS Umum Dirgahayu","Jl. Gn. Merbabu No.62 Samarinda",16,NA,47,NA,20,NA,"0541742161","64","6472",2021-08-12 22:23:53,"Non COVID-19"
"467","RS Jiwa Atma Husada Mahakam","Jl. Kakap No.23 Samarinda",5,"3 menit",14,"3 menit",27,"3 menit","0541743364","64","6472",2021-08-12 22:23:53,"Non COVID-19"
"468","RS Umum Daerah Inche Abdoel Moeis","Jl. H.A.M.M Rifaddin, Kel. Harapan Baru, Kec. Loa Janan Ilir, Samarinda ",0,"15 menit",4,"15 menit",12,"15 menit","05417269005","64","6472",2021-08-12 22:23:53,"Non COVID-19"
"469","RS Umum Daerah KORPRI Provinsi Kalimantan Timur","Jl. Kesuma Bangsa No. 1B",4,"16 jam",4,"16 jam",4,"16 jam","081155858800","64","6472",2021-08-12 22:23:53,"Non COVID-19"
"470","RS Mata Provinsi Kalimantan Timur","Jl. Basuki Rahmat No. 1 Samarinda 75112",2,"13 jam",2,"13 jam",3,"13 jam","081341531480","64","6472",2021-08-12 22:23:53,"Non COVID-19"
"471","RS Ibu dan Anak Plamongan Indah","jl. kelapa gading raya no. 52 semarang",4,"12 jam",8,"12 jam",0,"12 jam","0246711771","33","3374",2021-08-12 22:23:54,"Non COVID-19"
"472","RS Umum Pusat Dr. Kariadi","Jl. Dr. Soetomo No.16,Semarang",30,"3 menit",35,"3 menit",95,"3 menit","0248414281","33","3374",2021-08-12 22:23:54,"Non COVID-19"
"473","RS Umum St. Elisabeth Semarang","Jl. Kawi No.1,Semarang",8,NA,24,NA,12,NA,"0248310076","33","3374",2021-08-12 22:23:54,"Non COVID-19"
"474","RS Umum Telogorejo Semarang","Jl. KH. Ahmad Dahlan Semarang",0,"18 jam",2,"18 jam",3,"18 jam","02486466000","33","3374",2021-08-12 22:23:54,"Non COVID-19"
"475","RS Umum Roemani Muhammadiyah","Jl. Wonodri No. 22,Semarang",11,NA,30,NA,18,NA,"0248444623","33","3374",2021-08-12 22:23:54,"Non COVID-19"
"476","RS Umum Panti Wilasa Citarum","Jl. Citarum No 98 Semarang",13,"14 jam",18,"14 jam",12,"14 jam","024-3542224","33","3374",2021-08-12 22:23:54,"Non COVID-19"
"477","RS Jiwa Daerah  Dr. Amino Gondohutomo","Jl. Brigjen Sudiarto No. 347, Pedurungan, Kota Semarang",10,"5 menit",11,"5 menit",34,"5 menit","0246722565","33","3374",2021-08-12 22:23:54,"Non COVID-19"
"478","RS Umum Daerah Tugurejo Semarang","Jl. WALISONGO KM 8,5 NO 137  Semarang",14,"14 jam",20,"14 jam",50,"14 jam","0247609100","33","3374",2021-08-12 22:23:54,"Non COVID-19"
"479","RS Panti Wilasa ","Jl. Dr. Cipto 50, Bugangan, Semarang Timur",1,"3 menit",6,"3 menit",3,"3 menit","08156696040","33","3374",2021-08-12 22:23:54,"Non COVID-19"
"480","RS Ibu dan Anak Anugerah","Jl. Kalisari Baru No.5-7,Semarang",2,"14 jam",5,"14 jam",7,"14 jam","0248313568","33","3374",2021-08-12 22:23:54,"Non COVID-19"
"481","RS Ibu dan Anak Bunda Semarang","Jl. Brigjen Katamso No. 8",3,NA,1,"15 jam",6,"15 jam","081575008811","33","3374",2021-08-12 22:23:54,"Non COVID-19"
"482","RS Umum Banyumanik","Jl. Bina Remaja Srondol No.61,Semarang",2,"13 jam",6,"13 jam",9,"13 jam","0247471519","33","3374",2021-08-12 22:23:54,"Non COVID-19"
"483","RS Umum Daerah KRMT Wongsonegoro","  Jl. Fatmawati Raya No.1",3,"kurang dari 1 menit",7,"kurang dari 1 menit",40,"kurang dari 1 menit","1500219","33","3374",2021-08-12 22:23:54,"Non COVID-19"
"484","Siloam Hospitals Semarang","Jl. Kompol Maksum No. 296 
Peterongan",3,NA,2,NA,2,NA,"02486001900","33","3374",2021-08-12 22:23:54,"Non COVID-19"
"485","RS Umum Daerah Dr. Abdul Aziz Singkawang","Jl. Dr Soetomo No. 28, Singkawang",NA,NA,11,"21 jam",0,"21 jam","081292385152","61","6172",2021-08-12 22:23:55,"Non COVID-19"
"486","RS Umum Daerah Sele Be Solu","Jl Selebesolu II No. 1 Km 12 Klawalu Kota Sorong",6,"14 jam",15,"14 jam",13,"14 jam","0951335933","91","9171",2021-08-12 22:23:56,"Non COVID-19"
"487","RS Umum Daerah Kota Subulussalam","  Jl. Hamzah Fansyuri (Subulussalam-Rundeng) Kec. Simpang Kiri Kota Subulussalam Aceh 24782",4,NA,17,NA,25,NA,"085260077824","11","1175",2021-08-12 22:23:57,"Non COVID-19"
"488","RS Umum Daerah R. Syamsudin, SH","Jl. Rumah Sakit No. 1 Kota Sukabumi",9,NA,10,"14 jam",29,"13 jam","0266225180","32","3272",2021-08-12 22:23:57,"Non COVID-19"
"489","RS Umum Kartika Kasih"," Jl. Jenderal Ahmad Yani No.18A, Kota Sukabumi",21,NA,25,"13 jam",12,"13 jam","02666250905","32","3272",2021-08-12 22:23:57,"Non COVID-19"
"490","RS Umum Daerah Al-Mulk"," Jl. Pelabuhan 2 KM 6, Lembursitu",2,"14 jam",2,"14 jam",13,"14 jam","081317948042","32","3272",2021-08-12 22:23:57,"Non COVID-19"
"491","RS Umum Melati","Jl. Ahmad Yani No. 36 Kel/Kec. Sungai Penuh",6,"14 jam",4,"14 jam",10,"14 jam","074821145","15","1572",2021-08-12 22:23:57,"Non COVID-19"
"492","RS Adi Husada Undaan","Jl. Undaan Wetan No. 40-44, Surabaya",12,NA,0,NA,23,NA,"0315355555","35","3578",2021-08-12 22:23:57,"Non COVID-19"
"493","RS Primasatya Husada Citra (PHC) Surabaya","Jl. Prapat Kurung Selatan no 1 Tanjung Perak Surabaya",6,NA,11,NA,3,NA,"0313294118","35","3578",2021-08-12 22:23:57,"Non COVID-19"
"494","RS Mata Undaan","Jl. Undaan Kulon 17-19 Surabaya",NA,NA,NA,NA,5,NA,"0315343806","35","3578",2021-08-12 22:23:57,"Non COVID-19"
"495","RS Umum Daerah Bhakti Dharma Husada","Jl. Raya Kendung No.115-117, Surabaya ",8,"19 jam",5,"19 jam",2,"19 jam","0317409135","35","3578",2021-08-12 22:23:57,"Non COVID-19"
"496","RS Muji Rahayu","JL.RAYA MANUKAN WETAN 68-68 A Surabaya",11,NA,11,NA,20,"13 jam","0317404132","35","3578",2021-08-12 22:23:57,"Non COVID-19"
"497","RS Umum Haji Surabaya"," Jl. Manyar Kertoadi  Surabaya",7,NA,26,NA,38,NA,"0315924000","35","3578",2021-08-12 22:23:57,"Non COVID-19"
"498","RS Umum Daerah dr. Mohamad Soewandhie","Jl. Tambakrejo No. 45-47 Surabaya",4,"18 jam",9,"18 jam",28,"18 jam","0313717141","35","3578",2021-08-12 22:23:57,"Non COVID-19"
"499","RS Ibu dan Anak Pura Raharja","Jl. Pucang Adi No.12 - 14 Surabaya",1,"13 jam",12,"13 jam",2,"13 jam","0315019898","35","3578",2021-08-12 22:23:57,"Non COVID-19"
"500","RS Mata Masyarakat Jawa Timur"," JL. Gayung Kebonsari Timur No 49 Surabaya",0,"15 jam",6,"15 jam",17,"15 jam","03182010000","35","3578",2021-08-12 22:23:57,"Non COVID-19"
"501","RS Umum Daerah Dr. Moewardi Surakarta","  Jl. Kol Sutarto 132,Surakarta",31,NA,29,NA,34,NA,"0271642642","33","3372",2021-08-12 22:23:58,"Non COVID-19"
"502","RS Umum Tk IV Slamet Riyadi Surakarta","  Jl. Slamet Riyadi 321,Surakarta",1,NA,6,NA,0,NA,"0271714656","33","3372",2021-08-12 22:23:58,"Non COVID-19"
"503","RS Jiwa Daerah Surakarta","  Jl. K.H. Dewantoro 80, Jebres, Surakarta",3,"14 jam",12,"14 jam",47,"14 jam","0271641442","33","3372",2021-08-12 22:23:58,"Non COVID-19"
"504","RS Umum Panti Waluyo","Jl. Jend A Yani No.1",5,"23 menit",10,"23 menit",21,"23 menit","0271712077","33","3372",2021-08-12 22:23:58,"Non COVID-19"
"505","RS Umum PKU Muhammadiyah Surakarta","Jl. Ronggowarsito 130, Surakarta",30,NA,16,NA,29,NA,"0271714578","33","3372",2021-08-12 22:23:58,"Non COVID-19"
"506","RS Umum Islam Kustati","Jl. Kapt. Mulyadi No.249",9,NA,26,NA,37,NA,"0271643013","33","3372",2021-08-12 22:23:58,"Non COVID-19"
"507","RS Umum Kasih Ibu","Jl. Slamet Riyadi 404,Surakarta",5,NA,1,NA,11,NA,"0271714422","33","3372",2021-08-12 22:23:58,"Non COVID-19"
"508","RS Umum Triharsi","Jl. Monginsidi No.82,Surakarta",24,NA,5,NA,7,NA,"02712936000","33","3372",2021-08-12 22:23:58,"Non COVID-19"
"509","RS Umum Daerah Kota Surakarta","  Jln. Lettu Sumarto No. 1 Kelurahan Kadipiro, Kecamatan Banjarsari, Kota Surakarta",4,"22 jam",10,"22 jam",31,"22 jam","0271715700","33","3372",2021-08-12 22:23:58,"Non COVID-19"
"510","RS Medika Lestari","Jl. HOS Cokroaminoto Perum Pondok Lestari Blok C1",8,"13 jam",7,NA,32,"13 jam","0215854858","36","3671",2021-08-12 22:23:58,"Non COVID-19"
"511","RSUP Dr. Sitanala Tangerang","Jl. Dr Sitanala No. 99 Kota Tangerang",7,"14 jam",3,"14 jam",14,"14 jam","0215523059","36","3671",2021-08-12 22:23:58,"Non COVID-19"
"512","RS Sari Asih Karawaci","Jl. Imam Bonjol No 38 Karawaci Sukajadi Kota Tangerang",2,NA,6,NA,5,NA,"0215522794","36","3671",2021-08-12 22:23:58,"Non COVID-19"
"513","RS An-Nisa ","Jl. Gatot Subroto No 96 Km 3 Kel. Uwung Jaya Kec. Cibodas Tangerang",1,NA,3,NA,10,NA,"08118128374","36","3671",2021-08-12 22:23:58,"Non COVID-19"
"514","RS  Mayapada","Jl. Honoris Raya Kav.6 Tangerang",7,NA,11,NA,6,NA,"081211901057","36","3671",2021-08-12 22:23:58,"Non COVID-19"
"515"," RS Melati","Jl. Merdeka No. 92, Kota Tangerang",2,NA,1,NA,2,NA,"0215523945","36","3671",2021-08-12 22:23:58,"Non COVID-19"
"516","RS Umum Aminah ","Jl. Hos Cokroaminoto No.4 A, Kreo Selatan",NA,NA,NA,NA,7,"18 jam","0217371919","36","3671",2021-08-12 22:23:58,"Non COVID-19"
"517","RS Primaya","Jl.MH.Thamrin No.3 Cikokol Kota Tangerang",10,"11 jam",9,"11 jam",NA,NA,"081287776565","36","3671",2021-08-12 22:23:58,"Non COVID-19"
"518","RS Umum Daerah Kota Tangerang","Jl Pulau Puteri Raya Perumahan Modernland",NA,NA,NA,NA,104,"13 jam","02129720200","36","3671",2021-08-12 22:23:58,"Non COVID-19"
"519","RS Tiara ","JALAN BERINGIN RAYA NO.3,4,5 KEL.NUSA JAYA. KEC.KARAWACI",0,"50 menit",NA,NA,1,"5 jam","02129238000","36","3671",2021-08-12 22:23:58,"Non COVID-19"
"520","RS Ibu dan Anak Karunia Bunda","Jl. Aria Santika No. 28, Kel. Margasari, Kec. Karawaci, Kota Tangerang 15113",8,"14 jam",3,"14 jam",5,"14 jam","hotline tidak tersedia","36","3671",2021-08-12 22:23:58,"Non COVID-19"
"521","RS Mandaya Royal Puri","Jl. Metland Boulevard Lot C3 Metland Cyber City RT. 001 RW. 002 Pondok Bahar",NA,NA,NA,NA,NA,NA,"hotline tidak tersedia","36","3671",2021-08-12 22:23:58,"Non COVID-19"
"522","RS Umum Daerah Kota Tangerang Selatan"," Jl. Pajajaran No.101, Kec.Pamulang, Kota Tangerang Selatan ",8,NA,8,NA,17,NA,"089517775161","36","3674",2021-08-12 22:23:58,"Non COVID-19"
"523","RS Umum Daerah Tarakan","Jl P. Irian No. 01 Skip Tarakan",28,"16 jam",21,"16 jam",46,"16 jam","085251493366","65","6571",2021-08-12 22:23:59,"Non COVID-19"
"524","RS Umum Daerah dr. Soekardjo"," Jl. Rumah Sakit 33 Tasikmalaya",4,"15 jam",9,"15 jam",60,"14 jam","0265331683","32","3278",2021-08-12 22:23:59,"Non COVID-19"
"525","RS Umum Jasa Kartini","Jl. Otto Iskandar Dinata No 15",4,NA,18,NA,31,NA,"08112163983","32","3278",2021-08-12 22:23:59,"Non COVID-19"
"526","RS Umum Tasik Medika Citratama (TMC)","Jl. H.Z. Mustofa No. 310 Cihideung Kota Tasikmalaya",15,"14 jam",10,"14 jam",27,"14 jam","0265323555","32","3278",2021-08-12 22:23:59,"Non COVID-19"
"527","RS Ibu dan Anak Widaningsih","JL. Sutisna Senjaya No 130 Tawang Kota Tasikmalaya",4,"14 jam",7,"14 jam",7,"14 jam","0265334154","32","3278",2021-08-12 22:23:59,"Non COVID-19"
"528","RS Umum Prasetya Bunda","Jl. Ir. H. Juanda No.1, Indihiang Kota Tasikmalaya",22,"14 jam",28,"14 jam",20,"14 jam","082318337202","32","3278",2021-08-12 22:23:59,"Non COVID-19"
"529","RS Umum Permata Bunda","Jl. HR. Wasita Kusumah No. 1 Indihiang Kota Tasikmalaya",2,NA,2,NA,0,NA,"08112118830","32","3278",2021-08-12 22:23:59,"Non COVID-19"
"530","RS Umum Sri Pamela","Jl Jend Sudirman  No. 299",13,"36 jam",20,"36 jam",26,"36 jam","082213059800","12","1274",2021-08-12 22:23:59,"Non COVID-19"
"531","RS Umum Daerah Dr. H. Chasan Boesoirie Ternate","Jl. Cempaka Kel. Tanah Tinggi Kota Ternate",53,"13 jam",37,"13 jam",40,"13 jam","hotline tidak tersedia","82","8271",2021-08-12 22:24:00,"Non COVID-19"
"532","RS Umum Panti Rapih","Jl. Cik Di Tiro 30 Yogyakarta",2,NA,2,NA,5,NA,"0274552118","34","3471",2021-08-12 22:24:01,"Non COVID-19"
"533","RS Bethesda Yogyakarta","Jl Jend. Sudirman No. 70 Kotabaru Yogyakarta",23,NA,38,NA,33,NA,"0274586688","34","3471",2021-08-12 22:24:01,"Non COVID-19"
"534","RS  Mata Dr. Yap","Jl Cik Di Tiro No. 5 Yogyakarta",14,"14 jam",2,"14 jam",9,"14 jam","hotline tidak tersedia","34","3471",2021-08-12 22:24:01,"Non COVID-19"
"535","RS Umum Daerah dr. Loekmono Hadi","    Jl. Dr. Lukmonohadi No.19,Kudus",27,"14 jam",23,"14 jam",34,"14 jam","0291444001","33","3319",2021-08-12 22:24:02,"Non COVID-19"
