"","hospital","address","bed_class1","last_update_class1","bed_class2","last_update_class2","bed_class3","last_update_class3","tlp_number","province","district","scraped_at","bed_type"
"403","RS Pertamina Kota Prabumulih","Jl. Kesehatan No.100,Prabumulih",16,"12 jam",15,"12 jam",43,"12 jam","0713382742","16","1672",2021-07-25 22:17:44,"Non COVID-19"
"404","RS AR Bunda Kota Prabumulih","Jl. Angkatan 45 Kel.Prabumulih Timur",14,"35 jam",13,"35 jam",39,"35 jam","08127166809","16","1672",2021-07-25 22:17:44,"Non COVID-19"
"405","RS Umum Daerah dr. Mohamad Saleh Kota Probolinggo","  Jl. Mayjend Panjaitan No.65 Kota Probolinggo",13,"kurang dari 1 menit",12,"kurang dari 1 menit",28,"kurang dari 1 menit","085231229303","35","3574",2021-07-25 22:17:44,"Non COVID-19"
"406","RS Ibu dan Anak Amanah","Jln dr Moh. Saleh No. 43 Kota Probolinggo",8,NA,12,NA,0,NA,"0335423487","35","3574",2021-07-25 22:17:44,"Non COVID-19"
"407","RS Paru Dr. Ario Wirawan","      Jl. Hasanudin No.806,Salatiga",NA,NA,NA,NA,NA,NA,"0298313514","33","3373",2021-07-25 22:17:44,"Non COVID-19"
"408","RS Ibu dan Anak Hermina Mutiara Bunda","jl. Merak no.8",2,NA,4,NA,3,"14 jam","0298328873","33","3373",2021-07-25 22:17:44,"Non COVID-19"
"409","RS Umum Dirgahayu","Jl. Gn. Merbabu No.62 Samarinda",20,NA,46,NA,17,NA,"0541742161","64","6472",2021-07-25 22:17:45,"Non COVID-19"
"410","RS Jiwa Atma Husada Mahakam","Jl. Kakap No.23 Samarinda",5,"2 menit",16,"2 menit",23,"2 menit","0541743364","64","6472",2021-07-25 22:17:45,"Non COVID-19"
"411","RS Umum Daerah KORPRI Provinsi Kalimantan Timur","Jl. Kesuma Bangsa No. 1B",3,"16 jam",4,"16 jam",4,"16 jam","081155858800","64","6472",2021-07-25 22:17:45,"Non COVID-19"
"412","RS Umum Pusat Dr. Kariadi","Jl. Dr. Soetomo No.16,Semarang",42,"2 menit",29,"2 menit",97,"2 menit","0248414281","33","3374",2021-07-25 22:17:46,"Non COVID-19"
"413","RS Umum St. Elisabeth Semarang","Jl. Kawi No.1,Semarang",12,NA,13,NA,9,NA,"0248310076","33","3374",2021-07-25 22:17:46,"Non COVID-19"
"414","RS Umum Telogorejo Semarang","Jl. KH. Ahmad Dahlan Semarang",0,"19 jam",0,"19 jam",0,"19 jam","02486466000","33","3374",2021-07-25 22:17:46,"Non COVID-19"
"415","RS Umum Roemani Muhammadiyah","Jl. Wonodri No. 22,Semarang",NA,NA,33,NA,26,NA,"0248444623","33","3374",2021-07-25 22:17:46,"Non COVID-19"
"416","RS Jiwa Daerah  Dr. Amino Gondohutomo","Jl. Brigjen Sudiarto No. 347, Pedurungan, Kota Semarang",7,"4 menit",10,"4 menit",68,"4 menit","0246722565","33","3374",2021-07-25 22:17:46,"Non COVID-19"
"417","RS Panti Wilasa ","Jl. Dr. Cipto 50, Bugangan, Semarang Timur",2,"2 menit",9,"2 menit",3,"2 menit","08156696040","33","3374",2021-07-25 22:17:46,"Non COVID-19"
"418","RS Ibu dan Anak Bunda Semarang","Jl. Brigjen Katamso No. 8",2,NA,2,"39 jam",6,"39 jam","081575008811","33","3374",2021-07-25 22:17:46,"Non COVID-19"
"419","RS Umum Daerah KRMT Wongsonegoro","  Jl. Fatmawati Raya No.1",11,"kurang dari 1 menit",8,"kurang dari 1 menit",20,"kurang dari 1 menit","1500219","33","3374",2021-07-25 22:17:46,"Non COVID-19"
"420","Siloam Hospitals Semarang","Jl. Kompol Maksum No. 296 
Peterongan",3,NA,2,NA,1,NA,"02486001900","33","3374",2021-07-25 22:17:46,"Non COVID-19"
"421","RS Umum Daerah Dr. Abdul Aziz Singkawang","Jl. Dr Soetomo No. 28, Singkawang",NA,NA,13,"35 jam",NA,NA,"081292385152","61","6172",2021-07-25 22:17:46,"Non COVID-19"
"422","RS Umum Daerah Kota Subulussalam","  Jl. Hamzah Fansyuri (Subulussalam-Rundeng) Kec. Simpang Kiri Kota Subulussalam Aceh 24782",0,NA,11,NA,21,NA,"085260077824","11","1175",2021-07-25 22:17:47,"Non COVID-19"
"423","RS Umum Daerah R. Syamsudin, SH","Jl. Rumah Sakit No. 1 Kota Sukabumi",27,NA,56,"37 jam",134,"37 jam","0266225180","32","3272",2021-07-25 22:17:47,"Non COVID-19"
"424","RS Umum Bhayangkara Setukpa Lemdikpol","Jl. Aminta Azmali No. 59A Kota Sukabumi",6,"11 jam",4,"11 jam",19,NA,"08568734424","32","3272",2021-07-25 22:17:47,"Non COVID-19"
"425","RS Umum Ridogalih","Jl. Gudang No. 24 Sukabumi",8,"38 jam",15,"38 jam",11,"38 jam","0266221983","32","3272",2021-07-25 22:17:47,"Non COVID-19"
"426","RS Umum Kartika Kasih"," Jl. Jenderal Ahmad Yani No.18A, Kota Sukabumi",24,NA,26,"38 jam",3,"38 jam","02666250905","32","3272",2021-07-25 22:17:47,"Non COVID-19"
"427","RS Umum Daerah Al-Mulk"," Jl. Pelabuhan 2 KM 6, Lembursitu",2,"38 jam",4,"38 jam",18,"38 jam","081317948042","32","3272",2021-07-25 22:17:47,"Non COVID-19"
"428","RS Umum Melati","Jl. Ahmad Yani No. 36 Kel/Kec. Sungai Penuh",7,"36 jam",2,"36 jam",9,"36 jam","074821145","15","1572",2021-07-25 22:17:47,"Non COVID-19"
"429","RS Adi Husada Undaan","Jl. Undaan Wetan No. 40-44, Surabaya",18,NA,0,NA,23,NA,"0315355555","35","3578",2021-07-25 22:17:48,"Non COVID-19"
"430","RS Primasatya Husada Citra (PHC) Surabaya","Jl. Prapat Kurung Selatan no 1 Tanjung Perak Surabaya",15,NA,15,NA,3,NA,"0313294118","35","3578",2021-07-25 22:17:48,"Non COVID-19"
"431","RS Mata Undaan","Jl. Undaan Kulon 17-19 Surabaya",8,NA,9,NA,31,NA,"0315343806","35","3578",2021-07-25 22:17:48,"Non COVID-19"
"432","RS Muji Rahayu","JL.RAYA MANUKAN WETAN 68-68 A Surabaya",7,NA,9,NA,20,"37 jam","0317404132","35","3578",2021-07-25 22:17:48,"Non COVID-19"
"433","RS Umum Haji Surabaya"," Jl. Manyar Kertoadi  Surabaya",5,NA,26,NA,37,NA,"0315924000","35","3578",2021-07-25 22:17:48,"Non COVID-19"
"434","RS Umum Daerah dr. Mohamad Soewandhie","Jl. Tambakrejo No. 45-47 Surabaya",6,"18 jam",17,"18 jam",35,"18 jam","0313717141","35","3578",2021-07-25 22:17:48,"Non COVID-19"
"435","RS Ibu dan Anak Pura Raharja","Jl. Pucang Adi No.12 - 14 Surabaya",2,"14 jam",11,"14 jam",4,"13 jam","0315019898","35","3578",2021-07-25 22:17:48,"Non COVID-19"
"436","RS Mata Masyarakat Jawa Timur"," JL. Gayung Kebonsari Timur No 49 Surabaya",4,"11 jam",8,"11 jam",22,"11 jam","03182010000","35","3578",2021-07-25 22:17:48,"Non COVID-19"
"437","RS Umum Daerah Dr. Moewardi Surakarta","  Jl. Kol Sutarto 132,Surakarta",35,NA,31,NA,105,NA,"0271642642","33","3372",2021-07-25 22:17:48,"Non COVID-19"
"438","RS Umum Tk IV Slamet Riyadi Surakarta","  Jl. Slamet Riyadi 321,Surakarta",0,NA,0,NA,0,NA,"0271714656","33","3372",2021-07-25 22:17:48,"Non COVID-19"
"439","RS Umum Panti Waluyo","Jl. Jend A Yani No.1",5,"17 menit",10,"17 menit",21,"17 menit","0271712077","33","3372",2021-07-25 22:17:48,"Non COVID-19"
"440","RS Umum Islam Kustati","Jl. Kapt. Mulyadi No.249",12,NA,31,NA,40,NA,"0271643013","33","3372",2021-07-25 22:17:48,"Non COVID-19"
"441","RS Umum Kasih Ibu","Jl. Slamet Riyadi 404,Surakarta",0,NA,1,NA,3,NA,"0271714422","33","3372",2021-07-25 22:17:48,"Non COVID-19"
"442","RS Umum Daerah Kota Surakarta","  Jln. Lettu Sumarto No. 1 Kelurahan Kadipiro, Kecamatan Banjarsari, Kota Surakarta",6,"22 jam",12,"22 jam",42,"22 jam","0271715700","33","3372",2021-07-25 22:17:48,"Non COVID-19"
"443","RS Onkologi Solo","Jl. Siwalan No.37 RT.002 RW.014 Kerten, Laweyan Surakarta",2,"4 jam",3,"4 jam",4,"4 jam","02717651717","33","3372",2021-07-25 22:17:48,"Non COVID-19"
"444","RS Medika Lestari","Jl. HOS Cokroaminoto Perum Pondok Lestari Blok C1",2,"38 jam",4,"38 jam",23,NA,"0215854858","36","3671",2021-07-25 22:17:48,"Non COVID-19"
"445","RSUP Dr. Sitanala Tangerang","Jl. Dr Sitanala No. 99 Kota Tangerang",8,"13 jam",5,"13 jam",29,"13 jam","0215523059","36","3671",2021-07-25 22:17:48,"Non COVID-19"
"446","RS Sari Asih Karawaci","Jl. Imam Bonjol No 38 Karawaci Sukajadi Kota Tangerang",5,NA,10,NA,10,NA,"0215522794","36","3671",2021-07-25 22:17:48,"Non COVID-19"
"447","RS An-Nisa ","Jl. Gatot Subroto No 96 Km 3 Kel. Uwung Jaya Kec. Cibodas Tangerang",0,NA,0,NA,3,NA,"08118128374","36","3671",2021-07-25 22:17:48,"Non COVID-19"
"448","RS  Mayapada","Jl. Honoris Raya Kav.6 Tangerang",21,NA,20,NA,7,NA,"081211901057","36","3671",2021-07-25 22:17:48,"Non COVID-19"
"449"," RS Melati","Jl. Merdeka No. 92, Kota Tangerang",2,NA,1,NA,2,NA,"0215523945","36","3671",2021-07-25 22:17:48,"Non COVID-19"
"450","RS Umum Hermina Tangerang","Jl. KS, Tubun No.10 Kel. Pasar Baru Kec. Karawaci Kota Tangerang",11,NA,10,NA,1,NA,"02155771920","36","3671",2021-07-25 22:17:48,"Non COVID-19"
"451","RS Primaya","Jl.MH.Thamrin No.3 Cikokol Kota Tangerang",6,"34 jam",8,"34 jam",NA,NA,"081287776565","36","3671",2021-07-25 22:17:48,"Non COVID-19"
"452","RS Umum Daerah Kota Tangerang","Jl Pulau Puteri Raya Perumahan Modernland",NA,NA,NA,NA,26,"21 jam","02129720200","36","3671",2021-07-25 22:17:48,"Non COVID-19"
"453","RS Tiara ","JALAN BERINGIN RAYA NO.3,4,5 KEL.NUSA JAYA. KEC.KARAWACI",NA,NA,NA,NA,0,"4 jam","02129238000","36","3671",2021-07-25 22:17:48,"Non COVID-19"
"454","RS Umum Daerah Tarakan","Jl P. Irian No. 01 Skip Tarakan",24,"11 jam",24,"11 jam",55,"11 jam","085251493366","65","6571",2021-07-25 22:17:49,"Non COVID-19"
"455","RS Umum Daerah dr. Soekardjo"," Jl. Rumah Sakit 33 Tasikmalaya",5,"38 jam",9,"38 jam",72,"38 jam","0265331683","32","3278",2021-07-25 22:17:49,"Non COVID-19"
"456","RS Umum Jasa Kartini","Jl. Otto Iskandar Dinata No 15",12,NA,20,NA,46,NA,"08112163983","32","3278",2021-07-25 22:17:49,"Non COVID-19"
"457","RS Ibu dan Anak dr. Hj. Karmini EH","Jl.RSU No 56 Tasikmalaya",1,"37 jam",3,"37 jam",4,"37 jam","0265330644","32","3278",2021-07-25 22:17:49,"Non COVID-19"
"458","RS Umum Tasik Medika Citratama (TMC)","Jl. H.Z. Mustofa No. 310 Cihideung Kota Tasikmalaya",25,"13 jam",8,"13 jam",22,"13 jam","0265323555","32","3278",2021-07-25 22:17:49,"Non COVID-19"
"459","RS Ibu dan Anak Widaningsih","JL. Sutisna Senjaya No 130 Tawang Kota Tasikmalaya",4,"38 jam",7,"38 jam",8,"38 jam","0265334154","32","3278",2021-07-25 22:17:49,"Non COVID-19"
"460","RS Ibu dan Anak Bunda Aisyah","Jl. RE. Martadinata No. 200 B Cipedes Kota Tasikmalaya",2,"12 jam",4,"12 jam",14,"12 jam","02657297401","32","3278",2021-07-25 22:17:49,"Non COVID-19"
"461","RS Umum Permata Bunda","Jl. HR. Wasita Kusumah No. 1 Indihiang Kota Tasikmalaya",1,NA,2,NA,0,NA,"08112118830","32","3278",2021-07-25 22:17:49,"Non COVID-19"
"462","RS Umum Sri Pamela","Jl Jend Sudirman  No. 299",18,"37 jam",6,"37 jam",32,"37 jam","082213059800","12","1274",2021-07-25 22:17:49,"Non COVID-19"
"463","RS Umum Daerah Dr. H. Chasan Boesoirie Ternate","Jl. Cempaka Kel. Tanah Tinggi Kota Ternate",34,"35 jam",18,"35 jam",15,"35 jam","hotline tidak tersedia","82","8271",2021-07-25 22:17:49,"Non COVID-19"
"464","RS Umum Panti Rapih","Jl. Cik Di Tiro 30 Yogyakarta",25,NA,25,NA,75,NA,"0274552118","34","3471",2021-07-25 22:17:50,"Non COVID-19"
"465","RS Bethesda Yogyakarta","Jl Jend. Sudirman No. 70 Kotabaru Yogyakarta",19,NA,43,NA,35,NA,"0274586688","34","3471",2021-07-25 22:17:50,"Non COVID-19"
"466","RS  Mata Dr. Yap","Jl Cik Di Tiro No. 5 Yogyakarta",18,"14 jam",6,"14 jam",10,"14 jam","hotline tidak tersedia","34","3471",2021-07-25 22:17:50,"Non COVID-19"
"467","RS Umum Daerah dr. Loekmono Hadi","    Jl. Dr. Lukmonohadi No.19,Kudus",18,"15 jam",15,"15 jam",23,"14 jam","0291444001","33","3319",2021-07-25 22:17:51,"Non COVID-19"
"468","RS Ibu dan Anak Harapan Bunda","JL Kudus Jepara km 4 garung lor kaliwungu Kudus",3,"15 jam",5,"15 jam",14,"15 jam","082328594821","33","3319",2021-07-25 22:17:51,"Non COVID-19"
"469","RS Umum Mardi Rahayu","Jl. AKBP R Agil 110,Kudus",4,NA,2,NA,2,NA,"0291434707","33","3319",2021-07-25 22:17:51,"Non COVID-19"
"470","RS Umum  Islam Sunan Kudus","Jl. Kudus Permai No.1, Kaliwungu, Kudus",4,"38 jam",9,"38 jam",12,"38 jam","0291432008","33","3319",2021-07-25 22:17:51,"Non COVID-19"
"471","RS Umum Daerah Wates","Jl Tentara Pelajar Km.1 No.5 Wates Kulon Progo",24,NA,26,"36 menit",67,"36 menit","0274773169","34","3401",2021-07-25 22:17:51,"Non COVID-19"
"472","RS Umum Rizki Amalia Medika","Jl raya Brosot - Wates Km.5 Jogahan Bumirejo Lendah Kulon Progo",3,"2 menit",11,"2 menit",17,"2 menit","02747721425","34","3401",2021-07-25 22:17:51,"Non COVID-19"
"473","RS Umum Rizki Amalia","Jl Wates-Purworejo Km.10, Kalidengen, Temon, KP",8,"2 menit",2,"2 menit",8,"2 menit","02747721568","34","3401",2021-07-25 22:17:51,"Non COVID-19"
"474","RS Umum Daerah Nyi Ageng Serang","Jl Sentolo - Muntilan KM 0,3",2,NA,17,NA,23,NA,"02742890181","34","3401",2021-07-25 22:17:51,"Non COVID-19"
"475","RS Umum Daerah 45 Kuningan","Jl. Jendral Sudirman No. 68 Kuningan",8,NA,6,NA,52,"35 jam","0232871885","32","3208",2021-07-25 22:17:51,"Non COVID-19"
"476","RS Umum Wijaya Kusumah","Jl. RE Martadinata No. 172 Kab. Kuningan",10,NA,13,"38 jam",24,"38 jam","0232871565","32","3208",2021-07-25 22:17:51,"Non COVID-19"
"477","RS Umum Juanda","Jl. Ir. H. Juanda No. 207, Kuningan",22,"38 jam",25,"38 jam",34,"38 jam","0232876433","32","3208",2021-07-25 22:17:51,"Non COVID-19"
"478","RS Umum Daerah Linggajati Kuningan","Jl. Bandorasa - Cilimus No.36 Kec.Cilimus  Kab. Kuningan",6,NA,15,NA,24,NA,"0232614884","32","3208",2021-07-25 22:17:51,"Non COVID-19"
"479","RS Umum KMC Luragung","Dusun Rahayu RT.002/001 Desa Cirahayu Kec. Luragung Kab. Kuningan",7,"18 jam",19,"18 jam",47,"18 jam","02328900112","32","3208",2021-07-25 22:17:51,"Non COVID-19"
"480","RS Jantung Hasna Medika Kuningan","Jl. Raya Cigugur Lingkungan Manis RT. 030 RW. 011 Kecamatan Cigugur",4,"1 menit",5,"kurang dari 1 menit",15,"kurang dari 1 menit","02328611111","32","3208",2021-07-25 22:17:51,"Non COVID-19"
"481","RS Mitra Husada Ciawigebang","Jl Raya Siliwangi No. 151 Ciawigebang",NA,NA,6,NA,13,NA,"0232878560","32","3208",2021-07-25 22:17:51,"Non COVID-19"
"482","RS Umum Aria Kamuning","Jl. Raya Cihideunggirang Dusun Manis RT 001/RW 002 Desa Cihideunggirang Kec. Cidahu",2,"15 jam",14,"15 jam",16,"15 jam","02328911881","32","3208",2021-07-25 22:17:51,"Non COVID-19"
"483","RS Permata Kuningan","Jl. Cut Nyak Dien RT. 007 RW. 002 45513",NA,NA,4,"15 jam",66,"15 jam","02328905555","32","3208",2021-07-25 22:17:51,"Non COVID-19"
"484","RS Umum Daerah Dayaku Raja","Jl Poros Kota Bangun Tenggarong Km. 5 Kec. Kota Bangun",40,"2 menit",NA,NA,NA,NA,"081254941221","64","6403",2021-07-25 22:17:52,"Non COVID-19"
"485","RS Tk. IV Lahat","Jl. Letjen harun sohar No.26,Lahat",7,"12 jam",25,"12 jam",17,"12 jam","081377951551","16","1604",2021-07-25 22:17:52,"Non COVID-19"
"486","RS Umum Daerah Kabupaten Lamandau","Jl. Trans Kalimantan KM.04, Desa Kujan, Kec. Bulik",21,NA,19,NA,111,NA,"05322067382","62","6207",2021-07-25 22:17:52,"Non COVID-19"
"487","RS Ibu dan Anak Fatimah Lamongan","Jl. Pahlawan Selatan No. 18",0,"2 jam",21,"2 jam",18,"2 jam","0322322155","35","3524",2021-07-25 22:17:53,"Non COVID-19"
"488","RS Islam Nashrul Ummah","  Jl. Merpati No.62, Lamongan",6,"17 jam",19,"17 jam",30,"17 jam","0322321522","35","3524",2021-07-25 22:17:53,"Non COVID-19"
"489","RS Umum dr. Suyudi","Jl. Deandles Paciran,Kecamatan Paciran, Kab. Lamongan",7,"33 jam",11,"33 jam",7,"33 jam","0322661412","35","3524",2021-07-25 22:17:53,"Non COVID-19"
"490","RS Muhammadiyah Babat","Jl. KH. Ahmad Dahlan No. 14 Babat, Lamongan ",8,"3 jam",6,"3 jam",23,"3 jam","0322451391","35","3524",2021-07-25 22:17:53,"Non COVID-19"
"491","RS Umum Harapan Bunda","  Jl. Raya Lintas Sumatera, Seputih Jaya No.31, Kec. Gunung Sugih, Kab. Lampung Tengah",3,"2 menit",4,"2 menit",15,"2 menit","082186233531","18","1805",2021-07-25 22:17:53,"Non COVID-19"
"492","RS Ibu Anak Puri Adhya Paramita","Jl. SULTAN AGUNG NO. 5 BANDAR JAYA - TERBANGGI BESAR ",5,NA,3,NA,6,NA,"0725529399","18","1805",2021-07-25 22:17:53,"Non COVID-19"
"493","RS Umum Az - Zahra","Jl. Kartini No. 109 Kalirejo , Kec. Kalirejo,",21,"14 jam",20,"14 jam",29,"14 jam","0729370089","18","1805",2021-07-25 22:17:53,"Non COVID-19"
"494","RS Ibu Anak Puti Bungsu","Jalan S. Parman No 02 Bandar Jaya Timur",2,"38 jam",9,"38 jam",0,"16 jam","072525065","18","1805",2021-07-25 22:17:53,"Non COVID-19"
"495","RS Umum Daerah May Jen HM Ryacudu","Jl. Jend.Sudirman No.2 Kotabumi",7,"14 jam",25,"14 jam",57,"14 jam","072422095","18","1806",2021-07-25 22:17:53,"Non COVID-19"
"496","RS Candimas Medical Center","Jl. Alamsyah Ratu Perwira Negara No. 47 Kotabumi Selatan",6,NA,11,"15 jam",17,"15 jam","082181549355","18","1806",2021-07-25 22:17:53,"Non COVID-19"
"497","RS Medika Insani","Jl. Sumber Jaya No. 667 Desa Tanjung Baru Kecamatan Bukit Kemuning Kabupaten Lampung Utara",6,NA,6,"14 jam",9,NA,"085279410025","18","1806",2021-07-25 22:17:53,"Non COVID-19"
"498","RS Umum Delia","Jl Ki Hajar Dewantara No.9 Kec. Selesai Kabupaten Langkat",15,"38 jam",32,"38 jam",41,"38 jam","06180044800","12","1213",2021-07-25 22:17:54,"Non COVID-19"
"499","RS Umum Wampu Norita","Dusun II Kedondong Barat Desa Jentera Stabat Kecamatan Wampu No.86 Km.46",NA,NA,7,"36 jam",16,"36 jam","hotline tidak tersedia","12","1213",2021-07-25 22:17:54,"Non COVID-19"
"500","RS Umum Putri Bidadari","Stabat Tanjung Pura KM 45",20,NA,68,NA,44,NA,"085361517988","12","1213",2021-07-25 22:17:54,"Non COVID-19"
"501","RS Misi Lebak","Jl. Multatuli No.41 Rangkas Bitung",17,"1 menit",3,NA,8,NA,"0252201014","36","3602",2021-07-25 22:17:54,"Non COVID-19"
"502","RS Umum Daerah Lebong","Desa Muning Agung Kecamatan Lebong Sakti",1,"37 jam",10,"37 jam",11,"37 jam","082281280910","17","1707",2021-07-25 22:17:54,"Non COVID-19"
"503","RS Umum Daerah dr. Achmad Darwis","Jl. Tan Malaka No.1, Kec.Suliki",15,"37 jam",6,NA,26,NA,"082392905205","13","1308",2021-07-25 22:17:54,"Non COVID-19"
"504","RS Umum Daerah Patut Patuh Patju","Jl. H. Lalu Anggrat BA No. 2 Gerung",NA,NA,9,NA,NA,NA,"0370681321","52","5201",2021-07-25 22:17:55,"Non COVID-19"
"505","RS Daerah Dr. Haryoto Kabupaten Lumajang","  Jl. Basuki Rahmat No.5, Lumajang",NA,NA,15,"11 jam",28,"11 jam","0334881666","35","3508",2021-07-25 22:17:55,"Non COVID-19"
"506","RS Wijaya Kusuma","Jl. A. Yani No.149 Lumajang",0,"14 jam",0,"14 jam",18,"14 jam","085236384331","35","3508",2021-07-25 22:17:55,"Non COVID-19"
"507","RS Djatiroto","Jl. PB. Sudirman 81  RT 03 RW 01, Dsn. Krajan Desa Kaliboto Lor Kec. Jatiroto, Kab. Lumajang",5,"17 menit",7,"17 menit",NA,NA,"0334321004","35","3508",2021-07-25 22:17:55,"Non COVID-19"
"508","RS Umum Daerah Batara Guru","   Jl. Tomakaka, Desa Lebani, Kec. Belopa Utara, Kab. Luwu",0,"39 jam",NA,NA,40,"39 jam","082346835354","73","7317",2021-07-25 22:17:55,"Non COVID-19"
"509","RS Umum Daerah Majalengka"," Jl. Kesehatan No.77 Majalengka",11,"kurang dari 1 menit",22,"kurang dari 1 menit",89,"kurang dari 1 menit","0233281043","32","3210",2021-07-25 22:17:56,"Non COVID-19"
"510","RS Umum Daerah Cideres","Jl. Raya Cideres - Kadipaten No. 180 Bojong Cideres Dawuan ",9,"7 menit",42,"7 menit",31,"7 menit","0233661003","32","3210",2021-07-25 22:17:56,"Non COVID-19"
"511","RS Bedah Budi Kasih","Jl. Raya Majalengka - Kadipaten Km.7 no 84",8,NA,10,NA,12,NA,"02338665509","32","3210",2021-07-25 22:17:56,"Non COVID-19"
"512","RS Ibu dan Anak Mitra Plumbon Majalengka","Jl. Raya Barat Pasar Prapatan No. 109 ",9,"40 jam",6,"40 jam",2,"15 jam","hotline tidak tersedia","32","3210",2021-07-25 22:17:56,"Non COVID-19"
"513","RS Bala Keselamatan Bokor","Jl. A.Yani 91 Turen , Kab.Malang",4,NA,17,NA,28,NA,"0341824002","35","3507",2021-07-25 22:17:57,"Non COVID-19"
"514","RS Jiwa Dr. Radjiman Wediodiningrat Lawang","Jl. A. Yani, Lawang, Malang, Jawa Timur ",11,"2 jam",46,"2 jam",83,"2 jam","0341426015","35","3507",2021-07-25 22:17:57,"Non COVID-19"
"515","RS Umum Daerah Kanjuruhan Kepanjen Kab. Malang","Jl. Panji No. 100 Kepanjen, Kab. Malang",8,NA,12,NA,68,NA,"0341395041","35","3507",2021-07-25 22:17:57,"Non COVID-19"
"516","RS Marsudi Waluyo","Jl. Raya Mondoroko Km. 09, RT 004 RW 003 Desa Purwoasri, Kec. Singosari, Kab. Malang",2,"40 jam",0,"40 jam",5,"40 jam","0341458974","35","3507",2021-07-25 22:17:57,"Non COVID-19"
"517","RS Umum Wava Husada ","Jl. Panglima Sudirman No. 99A, Dilem, Kec. Kepanjen, Kab. Malang",19,NA,16,NA,31,NA,"0341393000","35","3507",2021-07-25 22:17:57,"Non COVID-19"
"518","RS Siti Miriam","Jl. dr. Wahidin No.101, RT 002 RW. 001, Kel. Kalirejo, Kec. Lawang, Kab.Malang",1,"35 jam",4,"35 jam",22,"35 jam","081288088101","35","3507",2021-07-25 22:17:57,"Non COVID-19"
"519","RS Angkatan Udara dr. Mohammad Moenir","Jl. Dr. M. Munir No.18 Lanud Abd. Saleh, Desa Saptorenggo Kec. Pakis Kab, Malang",5,"21 jam",11,"21 jam",11,"21 jam","0341792273","35","3507",2021-07-25 22:17:57,"Non COVID-19"
"520","RS Prima Husada","Perum Banjararum Selatan No.3-7, RT 003 RW 012 Desa Banjararum Kec. Singosari, Kab. Malang",18,"38 jam",10,"38 jam",15,"38 jam","0341458679","35","3507",2021-07-25 22:17:57,"Non COVID-19"
"521","RS Umum Wajak Husada","Jl. Raya Kidangbang RT. 16 RW. 05 Desa Kidangbang Kec. Wajak Kab. Malang 65173",0,"10 jam",9,"10 jam",9,"10 jam","hotline tidak tersedia","35","3507",2021-07-25 22:17:57,"Non COVID-19"
"522","RS Sumber Sentosa","Jl. Kebonsari No. 221 Malang, RT 003, RW 002 Desa Tumpang, Kec. Tumpang, Kab. Malang",2,NA,2,NA,26,"38 jam","0341787233","35","3507",2021-07-25 22:17:57,"Non COVID-19"
"523","RS Bedah Hasta Husada","Jl. Bromo 98-100 RT 011 RW 005, Kel. Kepanjen, Kec. Kepanjen, Kab. Malang",0,"41 jam",1,"41 jam",4,"41 jam","0341399499","35","3507",2021-07-25 22:17:57,"Non COVID-19"
"524","RS Umum Daerah Kabupaten Malinau ","Jl. Respen Tubu, Malinau Utara 77554 Kab. Malinau ",NA,NA,NA,NA,30,"36 jam","082180264602","65","6501",2021-07-25 22:17:57,"Non COVID-19"
"525","RS Umum Daerah Komodo","Desa Golo Bilas, Kecamatan Komodo, Kabupaten Manggarai Barat, NTT",0,NA,NA,NA,2,NA,"081237312165","53","5315",2021-07-25 22:17:59,"Non COVID-19"
"526","RS Umum Citra Husada Nanga Pinoh","Jln. Dharma Bakti No. 45 C Nanga Pinoh",0,"35 jam",3,"35 jam",18,"35 jam","hotline tidak tersedia","61","6110",2021-07-25 22:18:00,"Non COVID-19"
"527","RS Umum Kasih Bunda Jaya Nanga Pinoh","Jl. Juang KM 2 Desa Tanjung Niaga Kecamatan Nanga Pinoh",3,NA,0,NA,4,NA,"hotline tidak tersedia","61","6110",2021-07-25 22:18:00,"Non COVID-19"
"528","RS Umum Daerah Kolonel Abundjani/Bangko","Jl. Kesehatan No.20, Bangko",17,"15 jam",26,"15 jam",41,"15 jam","07462145921118","15","1502",2021-07-25 22:18:00,"Non COVID-19"
"529","RS Raudhah","Jl Lintas Sumatera Km 1 Bukit Aur Bangko Jambi",10,NA,13,"44 jam",18,"44 jam","085210917729","15","1502",2021-07-25 22:18:00,"Non COVID-19"
"530","RS Andimas","Jl. Sapta Marga RT. 021 RW. 003 Kel. Pematang Kandis Kec. Bangko",2,NA,1,NA,13,"34 jam","085369522723","15","1502",2021-07-25 22:18:00,"Non COVID-19"
"531","RS Umum Puri Husadatama","desa Simpang Pematang kecamatan Simpang Pematang",1,NA,3,NA,8,NA,"07267758104","18","1811",2021-07-25 22:18:00,"Non COVID-19"
"532","RS Siloam GMIM Sonder","Kolongan Atas, Sonder",4,"37 jam",9,"37 jam",10,"37 jam","0431356673","71","7102",2021-07-25 22:18:01,"Non COVID-19"
"533","RS Kalooran","Kelurahan Buyungon, Kecamatan Amurang ",23,NA,31,NA,66,NA,"04302425030","71","7105",2021-07-25 22:18:01,"Non COVID-19"
"534","RSU Ratatotok Buyat","   JL. J.W. Lasut Ratatotok II Kecamatan Ratatotok",7,"5 jam",11,"5 jam",24,"5 jam","085395560706","71","7109",2021-07-25 22:18:01,"Non COVID-19"
