"","hospital","address","bed_class1","last_update_class1","bed_class2","last_update_class2","bed_class3","last_update_class3","tlp_number","province","district","scraped_at","bed_type"
"403","RS Umum Universitas Sumatera Utara","Jl Dr. T. Mansur No. 66",24,NA,23,NA,54,NA,"0618218928","12","1275",2021-07-21 20:24:19,"Non COVID-19"
"404","RS Khusus Paru Sumatera Utara","Jl. Asrama No. 18 Helvetia Kel. Helvetia Kec. Medan Helvetia",NA,NA,NA,NA,10,"10 jam","082163900735","12","1275",2021-07-21 20:24:19,"Non COVID-19"
"405","RS Umum Sufina Azis","Jl Karya Baru No.1,Medan",5,"1 jam",11,"1 jam",46,"1 jam","081376497039","12","1275",2021-07-21 20:24:19,"Non COVID-19"
"406","RS Umum Bina Kasih","Jl Jend. TB.Simatupang No.148 Sunggal ",49,"12 jam",76,"12 jam",81,"12 jam","0618445271","12","1275",2021-07-21 20:24:19,"Non COVID-19"
"407","RS Umum Muhammadiyah Metro","Jl. Soekarno Hatta No.42 Mulyojati 16B, Metro Barat",15,NA,4,NA,23,NA," 08117249490","18","1872",2021-07-21 20:24:19,"Non COVID-19"
"408","RS Islam Hasanah Muhammadiyah ","Jl. HOS Cokroaminoto No. 26-28, Kel. Jagalan, Kec. Magersari, Kota Mojokerto",0,"12 jam",10,"12 jam",18,"12 jam","0321321635","35","3576",2021-07-21 20:24:19,"Non COVID-19"
"409","RS Kamar Medika","Jl. Empunala No.351, Kel. Kedundung, Kec. Magersari, Kota Mojokerto",6,"2 jam",6,"2 jam",17,"2 jam","0321330066","35","3576",2021-07-21 20:24:19,"Non COVID-19"
"410","RSUP Dr. M. Djamil","Jl. Perintis Kemerdekaan Padang",19,NA,62,NA,137,NA,"082175066250","13","1371",2021-07-21 20:24:19,"Non COVID-19"
"411","RS Umum Yos Sudarso","Jl. Situjuh No. 1,Padang",1,"12 jam",3,"12 jam",3,"12 jam","081224601299","13","1371",2021-07-21 20:24:19,"Non COVID-19"
"412","RS Bhayangkara Padang","Jl. Jati No.I Padang",NA,NA,10,"18 menit",19,"18 menit","082387422450","13","1371",2021-07-21 20:24:19,"Non COVID-19"
"413","RS Umum Daerah Padang Panjang","Jl. Tabek Gadang Kelurahan Ganting Kec.Padang Panjang Timur Kota Padang Panjang",9,"2 menit",7,"2 menit",26,"2 menit","08116667118","13","1374",2021-07-21 20:24:19,"Non COVID-19"
"414","RS Umum Ibnu Sina Padang Panjang","Jl. Sukarno. Hatta,Padang Panjang",3,"11 menit",8,"11 menit",11,"11 menit","085274551137","13","1374",2021-07-21 20:24:19,"Non COVID-19"
"415","RS Umum Pusat Dr. Mohammad Hoesin Palembang","Jl. Jendral Sudirman KM 3,5 Palembang",34,"8 jam",52,"8 jam",203,"8 jam","0711354088","16","1671",2021-07-21 20:24:20,"Non COVID-19"
"416","RS Umum Pertamina Palembang","Komplek Pertamina Plaju, Palembang",13,NA,10,NA,9,NA,"0711597444","16","1671",2021-07-21 20:24:20,"Non COVID-19"
"417","RS Umum Charitas Hospital Palembang","Jl. Sudirman 1054 Palembang",20,"11 jam",50,"11 jam",42,"17 jam","082177013867","16","1671",2021-07-21 20:24:20,"Non COVID-19"
"418","RS Jiwa Ernaldi Bahar Provinsi Sumatera Selatan","Jl. Tembus Terminal No. 02, KM. 12 Kecamatan Alang Alang Lebar Kota Palembang",16,NA,16,NA,69,NA,"07115645123","16","1671",2021-07-21 20:24:20,"Non COVID-19"
"419","RS Islam Siti Khadijah","Jl. Demang Lebar Daun No.26",0,NA,28,NA,32,NA,"0711536008","16","1671",2021-07-21 20:24:20,"Non COVID-19"
"420","RS Muhammadiyah Palembang","Jl. A. Yani 13 Ulu, Palembang",20,"22 menit",34,"22 menit",52,"22 menit","0711511446","16","1671",2021-07-21 20:24:20,"Non COVID-19"
"421","RS Khusus Paru Palembang","Jl. Merdeka No.10,Palembang",2,"15 jam",6,"15 jam",14,"15 jam","0711352010","16","1671",2021-07-21 20:24:20,"Non COVID-19"
"422","RS Khusus Mata Masyarakat Provinsi Sumatera Selat","Jl. Kol. H. Burlian KM.6 ",8,"12 jam",7,"12 jam",22,"12 jam","07115612838","16","1671",2021-07-21 20:24:20,"Non COVID-19"
"423","RS Ibu dan Anak Az-Zahra Palembang","Jl.Brigjend Hasan Kasim No. 1-2 Kel. Bukit Sangkal Kec. Kalidoni Palembang",11,NA,8,NA,10,NA,"0711822723","16","1671",2021-07-21 20:24:20,"Non COVID-19"
"424","RS Umum Daerah Gandus Palembang","Jl. Sofyan Kenawas Gandus Palembang",NA,NA,NA,NA,32,"14 jam","081377666447","16","1671",2021-07-21 20:24:20,"Non COVID-19"
"425","RS Umum Bintang Laut Palopo","Jl. KH. M. Kasim No. 5 Palopo",0,NA,15,NA,25,NA,"085225356180","73","7373",2021-07-21 20:24:20,"Non COVID-19"
"426","RS Umum St. Madyang","JL. Andi Kambo NO.87 ",21,"kurang dari 1 menit",17,"kurang dari 1 menit",29,"kurang dari 1 menit","hotline tidak tersedia","73","7373",2021-07-21 20:24:20,"Non COVID-19"
"427","RS Umum Anutapura Palu","Jl. Kangkung No. 1 Palu",27,"13 jam",30,"13 jam",96,"13 jam","085242816072","72","7271",2021-07-21 20:24:20,"Non COVID-19"
"428","RS Umum Daerah Madani Palu","Jl. Thalua Kontji No. 11  Mamboro Palu",2,"36 jam",3,"36 jam",NA,NA,"081145600615","72","7271",2021-07-21 20:24:20,"Non COVID-19"
"429","RS Umum Daerah Pariaman","Jl. Prof M Yamin SH No 5, Desa Kampung Baru, Kecamatan Pariaman Tengah",19,"17 jam",11,"17 jam",20,"17 jam","085272041212","13","1377",2021-07-21 20:24:21,"Non COVID-19"
"430","RS Umum Ibnu Sina Kota Payakumbuh","Jl.Pemuda No 14 Payakumbuh",21,"30 menit",15,"30 menit",23,"29 menit","075292222","13","1376",2021-07-21 20:24:21,"Non COVID-19"
"431","RS Umum Daerah Dr. Adnaan WD","Jl. AIS Nasution 25,Balai Kaliki Payakumbuh",12,"12 jam",31,"17 jam",45,"17 jam","082388321233","13","1376",2021-07-21 20:24:21,"Non COVID-19"
"432","RS Umum Karomah Holistic","Jl. Gajah Mada Barat No.124,Pekalongan",7,"24 menit",16,"24 menit",25,"24 menit","0285420218","33","3375",2021-07-21 20:24:21,"Non COVID-19"
"433","RS Tk. IV Pekanbaru","Jl Kesehatan No 2 Pekanbaru",2,"17 jam",9,NA,12,"17 jam","hotline tidak tersedia","14","1471",2021-07-21 20:24:22,"Non COVID-19"
"434","RS Santa Maria Pekanbaru","Jl Ahmad Yani No. 68 Rt/Rw 001/001 Kel.Pulau Karam Kec. Sukajadi",2,"12 jam",0,NA,1,"12 jam","076122213","14","1471",2021-07-21 20:24:22,"Non COVID-19"
"435","RS Umum Daerah  Petala Bumi ","   Jl Dr. Soetomo No.65, Pekanbaru",NA,NA,NA,NA,1,NA,"076123024","14","1471",2021-07-21 20:24:22,"Non COVID-19"
"436","RS Umum  Islam Ibnu Sina","Jl Melati No.60 Pekanbaru",13,NA,8,NA,24,NA,"076124242","14","1471",2021-07-21 20:24:22,"Non COVID-19"
"437","RS Prof. Dr. Tabrani","Jl Jend. Sudirman 410, Pekanbaru",15,"12 jam",13,"12 jam",14,"12 jam","085374419082","14","1471",2021-07-21 20:24:22,"Non COVID-19"
"438","RS Umum  Bina Kasih","Jl Samanhudi No.3-5,Pekanbaru",6,"12 jam",10,"12 jam",15,"12 jam","076132195","14","1471",2021-07-21 20:24:22,"Non COVID-19"
"439","RS Umum  Awal Bros Pekanbaru","Jl Sudirman No.117 Pekanbaru",21,"11 jam",3,"11 jam",16,"11 jam","08117079090","14","1471",2021-07-21 20:24:22,"Non COVID-19"
"440","RS Awal Bros A. Yani","Jl A. Yani No. 73",4,"16 jam",4,"16 jam",13,"16 jam","076121000","14","1471",2021-07-21 20:24:22,"Non COVID-19"
"441","RS Ibu dan Anak  Annisa","Jl Garuda No.66 Kel.Tangkerang Tengah Kec.Marpoyan Damai",6,"9 jam",3,"9 jam",4,"9 jam","085264596519","14","1471",2021-07-21 20:24:22,"Non COVID-19"
"442","RS Umum  Aulia Hospital","Jl HR Soebrantas No 63",7,"2 jam",35,"2 jam",31,"2 jam","07616700000","14","1471",2021-07-21 20:24:22,"Non COVID-19"
"443","RS Daerah Madani Kota Pekanbaru","Jl. Garuda Sakti Pekanbaru",2,"12 jam",10,"12 jam",7,NA,"hotline tidak tersedia","14","1471",2021-07-21 20:24:22,"Non COVID-19"
"444","RS Umum Daerah Dr. Djasamen Saragih","Jl Sutomo No. 230, Pematangsiantar",13,"11 jam",44,NA,42,NA,"062222959","12","1273",2021-07-21 20:24:22,"Non COVID-19"
"445","RS Umum Vita Insani","Jl. Merdeka No.329, Pematang Siantar",22,NA,33,NA,62,"kurang dari 1 menit","062222520","12","1273",2021-07-21 20:24:22,"Non COVID-19"
"446","RS Umum Tiara Kasih Sejati","Jl Menambin No.4, Timbang Galung, Pematangsiantar",16,NA,23,NA,25,NA,"081370989113","12","1273",2021-07-21 20:24:22,"Non COVID-19"
"447","RS Umum Daerah Dr. Soedarso Pontianak","Jl. dr. Soedarso No.1 Pontianak",12,"4 jam",13,NA,120,"4 jam","0561737701","61","6171",2021-07-21 20:24:22,"Non COVID-19"
"448","RS Umum Fadhilah Kota Prabumulih","Jl. Jenderal Sudirman No.01 Kel. Patih Galung Kec. Prabumulih Barat",15,NA,2,NA,15,NA,"07133300032","16","1672",2021-07-21 20:24:22,"Non COVID-19"
"449","RS Umum Daerah Kota Prabumulih","Jl. Lingkar, Kel. Gunung Ibul, Kec. Prabumulih Timur",13,"10 jam",22,"10 jam",21,"10 jam","07133300400","16","1672",2021-07-21 20:24:22,"Non COVID-19"
"450","RS Pertamina Kota Prabumulih","Jl. Kesehatan No.100,Prabumulih",15,"8 jam",15,"8 jam",43,"8 jam","0713382742","16","1672",2021-07-21 20:24:22,"Non COVID-19"
"451","RS AR Bunda Kota Prabumulih","Jl. Angkatan 45 Kel.Prabumulih Timur",12,"14 jam",20,"14 jam",37,"14 jam","08127166809","16","1672",2021-07-21 20:24:22,"Non COVID-19"
"452","RS Umum Daerah dr. Mohamad Saleh Kota Probolinggo","  Jl. Mayjend Panjaitan No.65 Kota Probolinggo",13,"kurang dari 1 menit",11,"kurang dari 1 menit",36,"6 jam","085231229303","35","3574",2021-07-21 20:24:22,"Non COVID-19"
"453","RS Ibu dan Anak Amanah","Jln dr Moh. Saleh No. 43 Kota Probolinggo",3,NA,10,NA,4,NA,"0335423487","35","3574",2021-07-21 20:24:22,"Non COVID-19"
"454","RS Umum Daerah Salatiga"," Jl. Osamaliki No.19,Salatiga",31,"12 jam",41,"12 jam",59,"12 jam","0298324074","33","3373",2021-07-21 20:24:23,"Non COVID-19"
"455","RS Paru Dr. Ario Wirawan","      Jl. Hasanudin No.806,Salatiga",NA,NA,NA,NA,NA,NA,"0298313514","33","3373",2021-07-21 20:24:23,"Non COVID-19"
"456","RS Ibu dan Anak Hermina Mutiara Bunda","jl. Merak no.8",2,NA,4,NA,3,"12 jam","0298328873","33","3373",2021-07-21 20:24:23,"Non COVID-19"
"457","RS Umum Daerah Abdul Wahab Sjahranie","Jl. Dr. Soetomo, Samarinda",100,"13 jam",36,"13 jam",113,"13 jam","082157702015 ","64","6472",2021-07-21 20:24:23,"Non COVID-19"
"458","RS Umum Dirgahayu","Jl. Gn. Merbabu No.62 Samarinda",15,NA,51,NA,23,NA,"0541742161","64","6472",2021-07-21 20:24:23,"Non COVID-19"
"459","RS Jiwa Atma Husada Mahakam","Jl. Kakap No.23 Samarinda",5,"4 menit",19,"4 menit",10,"4 menit","0541743364","64","6472",2021-07-21 20:24:23,"Non COVID-19"
"460","RS Umum Daerah KORPRI Provinsi Kalimantan Timur","Jl. Kesuma Bangsa No. 1B",4,"17 jam",4,"17 jam",3,"17 jam","081155858800","64","6472",2021-07-21 20:24:23,"Non COVID-19"
"461","RS Mata Provinsi Kalimantan Timur","Jl. Basuki Rahmat No. 1 Samarinda 75112",2,"12 jam",2,"12 jam",3,"12 jam","081341531480","64","6472",2021-07-21 20:24:23,"Non COVID-19"
"462","RS Umum Daerah Sawah Lunto","Jl. RA. Kartini No.18, Sawah Lunto",11,"36 jam",15,"36 jam",23,"36 jam","081277311839","13","1373",2021-07-21 20:24:23,"Non COVID-19"
"463","RS Ibu dan Anak Plamongan Indah","jl. kelapa gading raya no. 52 semarang",2,"11 jam",6,"11 jam",0,"11 jam","0246711771","33","3374",2021-07-21 20:24:23,"Non COVID-19"
"464","RS Umum Pusat Dr. Kariadi","Jl. Dr. Soetomo No.16,Semarang",44,"kurang dari 1 menit",47,"kurang dari 1 menit",97,"kurang dari 1 menit","0248414281","33","3374",2021-07-21 20:24:23,"Non COVID-19"
"465","RS Umum St. Elisabeth Semarang","Jl. Kawi No.1,Semarang",11,NA,14,NA,13,NA,"0248310076","33","3374",2021-07-21 20:24:23,"Non COVID-19"
"466","RS Umum Telogorejo Semarang","Jl. KH. Ahmad Dahlan Semarang",0,"16 jam",0,"16 jam",0,"16 jam","02486466000","33","3374",2021-07-21 20:24:23,"Non COVID-19"
"467","RS Umum Roemani Muhammadiyah","Jl. Wonodri No. 22,Semarang",NA,NA,41,NA,43,NA,"0248444623","33","3374",2021-07-21 20:24:23,"Non COVID-19"
"468","RS Jiwa Daerah  Dr. Amino Gondohutomo","Jl. Brigjen Sudiarto No. 347, Pedurungan, Kota Semarang",7,"kurang dari 1 menit",9,"kurang dari 1 menit",78,"kurang dari 1 menit","0246722565","33","3374",2021-07-21 20:24:23,"Non COVID-19"
"469","RS Panti Wilasa ","Jl. Dr. Cipto 50, Bugangan, Semarang Timur",1,"3 menit",15,"3 menit",1,"3 menit","08156696040","33","3374",2021-07-21 20:24:23,"Non COVID-19"
"470","RS Ibu dan Anak Bunda Semarang","Jl. Brigjen Katamso No. 8",2,NA,2,"13 jam",6,"13 jam","081575008811","33","3374",2021-07-21 20:24:23,"Non COVID-19"
"471","RS Umum Banyumanik","Jl. Bina Remaja Srondol No.61,Semarang",4,"13 jam",9,"13 jam",4,"13 jam","0247471519","33","3374",2021-07-21 20:24:23,"Non COVID-19"
"472","RS Umum Daerah KRMT Wongsonegoro","  Jl. Fatmawati Raya No.1",5,"kurang dari 1 menit",5,"1 menit",13,"1 menit","1500219","33","3374",2021-07-21 20:24:23,"Non COVID-19"
"473","Siloam Hospitals Semarang","Jl. Kompol Maksum No. 296 
Peterongan",4,NA,2,NA,2,NA,"02486001900","33","3374",2021-07-21 20:24:23,"Non COVID-19"
"474","RS Umum Daerah Sele Be Solu","Jl Selebesolu II No. 1 Km 12 Klawalu Kota Sorong",8,"8 jam",19,"8 jam",21,"8 jam","0951335933","91","9171",2021-07-21 20:24:24,"Non COVID-19"
"475","RS Umum Daerah Kota Subulussalam","  Jl. Hamzah Fansyuri (Subulussalam-Rundeng) Kec. Simpang Kiri Kota Subulussalam Aceh 24782",0,NA,12,NA,22,NA,"085260077824","11","1175",2021-07-21 20:24:27,"Non COVID-19"
"476","RS Umum Daerah R. Syamsudin, SH","Jl. Rumah Sakit No. 1 Kota Sukabumi",33,NA,50,"11 jam",139,"11 jam","0266225180","32","3272",2021-07-21 20:24:27,"Non COVID-19"
"477","RS Umum Bhayangkara Setukpa Lemdikpol","Jl. Aminta Azmali No. 59A Kota Sukabumi",0,"33 jam",4,"18 jam",16,NA,"08568734424","32","3272",2021-07-21 20:24:27,"Non COVID-19"
"478","RS Umum Kartika Kasih"," Jl. Jenderal Ahmad Yani No.18A, Kota Sukabumi",19,NA,29,"12 jam",15,"12 jam","02666250905","32","3272",2021-07-21 20:24:27,"Non COVID-19"
"479","RS Umum Melati","Jl. Ahmad Yani No. 36 Kel/Kec. Sungai Penuh",6,"8 jam",2,"8 jam",9,"8 jam","074821145","15","1572",2021-07-21 20:24:27,"Non COVID-19"
"480","RS Adi Husada Undaan","Jl. Undaan Wetan No. 40-44, Surabaya",17,NA,0,NA,27,NA,"0315355555","35","3578",2021-07-21 20:24:28,"Non COVID-19"
"481","RS Primasatya Husada Citra (PHC) Surabaya","Jl. Prapat Kurung Selatan no 1 Tanjung Perak Surabaya",14,NA,17,NA,9,NA,"0313294118","35","3578",2021-07-21 20:24:28,"Non COVID-19"
"482","RS Marinir Ewa Pangalila Gunungsari","Jl. Golf  No. 1 Surabaya",6,"19 jam",12,"19 jam",36,"19 jam","0315682405","35","3578",2021-07-21 20:24:28,"Non COVID-19"
"483","RS Mata Undaan","Jl. Undaan Kulon 17-19 Surabaya",8,NA,9,NA,31,NA,"0315343806","35","3578",2021-07-21 20:24:28,"Non COVID-19"
"484","RS Umum Daerah Bhakti Dharma Husada","Jl. Raya Kendung No.115-117, Surabaya ",18,"17 jam",6,"17 jam",7,"17 jam","0317409135","35","3578",2021-07-21 20:24:28,"Non COVID-19"
"485","RS Muji Rahayu","JL.RAYA MANUKAN WETAN 68-68 A Surabaya",8,NA,9,NA,20,"6 jam","0317404132","35","3578",2021-07-21 20:24:28,"Non COVID-19"
"486","RS Umum Haji Surabaya"," Jl. Manyar Kertoadi  Surabaya",7,NA,28,NA,47,NA,"0315924000","35","3578",2021-07-21 20:24:28,"Non COVID-19"
"487","RS Umum Daerah dr. Mohamad Soewandhie","Jl. Tambakrejo No. 45-47 Surabaya",6,"15 jam",19,"15 jam",33,"15 jam","0313717141","35","3578",2021-07-21 20:24:28,"Non COVID-19"
"488","RS Ibu dan Anak Pura Raharja","Jl. Pucang Adi No.12 - 14 Surabaya",2,"9 jam",17,"9 jam",7,"9 jam","0315019898","35","3578",2021-07-21 20:24:28,"Non COVID-19"
"489","RS Mata Masyarakat Jawa Timur"," JL. Gayung Kebonsari Timur No 49 Surabaya",3,"12 jam",7,"12 jam",22,"12 jam","03182010000","35","3578",2021-07-21 20:24:28,"Non COVID-19"
"490","RS Jiwa Daerah Surakarta","  Jl. K.H. Dewantoro 80, Jebres, Surakarta",6,"10 jam",10,"10 jam",31,"10 jam","0271641442","33","3372",2021-07-21 20:24:28,"Non COVID-19"
"491","RS Umum Panti Waluyo","Jl. Jend A Yani No.1",4,"24 menit",11,"24 menit",20,"24 menit","0271712077","33","3372",2021-07-21 20:24:28,"Non COVID-19"
"492","RS Umum Islam Kustati","Jl. Kapt. Mulyadi No.249",12,NA,29,NA,39,NA,"0271643013","33","3372",2021-07-21 20:24:28,"Non COVID-19"
"493","RS Umum Daerah Kota Surakarta","  Jln. Lettu Sumarto No. 1 Kelurahan Kadipiro, Kecamatan Banjarsari, Kota Surakarta",4,"20 jam",7,"20 jam",47,"20 jam","0271715700","33","3372",2021-07-21 20:24:28,"Non COVID-19"
"494","RS Onkologi Solo","Jl. Siwalan No.37 RT.002 RW.014 Kerten, Laweyan Surakarta",1,"1 menit",4,"1 menit",1,"1 menit","02717651717","33","3372",2021-07-21 20:24:28,"Non COVID-19"
"495","RS Umum Daerah Kabupaten Tangerang","Jl. A Yani No. 9 Tangerang, Kota Tangerang",15,"10 jam",13,"10 jam",43,"10 jam","0215523507","36","3671",2021-07-21 20:24:28,"Non COVID-19"
"496","RS Medika Lestari","Jl. HOS Cokroaminoto Perum Pondok Lestari Blok C1",5,"8 jam",3,"8 jam",20,NA,"0215854858","36","3671",2021-07-21 20:24:28,"Non COVID-19"
"497","RSUP Dr. Sitanala Tangerang","Jl. Dr Sitanala No. 99 Kota Tangerang",8,"13 jam",5,"13 jam",29,"13 jam","0215523059","36","3671",2021-07-21 20:24:28,"Non COVID-19"
"498","RS Sari Asih Karawaci","Jl. Imam Bonjol No 38 Karawaci Sukajadi Kota Tangerang",8,NA,10,NA,13,NA,"0215522794","36","3671",2021-07-21 20:24:28,"Non COVID-19"
"499","RS An-Nisa ","Jl. Gatot Subroto No 96 Km 3 Kel. Uwung Jaya Kec. Cibodas Tangerang",0,NA,2,NA,1,NA,"08118128374","36","3671",2021-07-21 20:24:28,"Non COVID-19"
"500","RS  Mayapada","Jl. Honoris Raya Kav.6 Tangerang",17,NA,21,NA,9,NA,"081211901057","36","3671",2021-07-21 20:24:28,"Non COVID-19"
"501"," RS Melati","Jl. Merdeka No. 92, Kota Tangerang",2,NA,1,NA,1,NA,"0215523945","36","3671",2021-07-21 20:24:28,"Non COVID-19"
"502","RS Mulya","Jl.KH. Hasyim Ashari No.18 Sudimara Pinang, Pinang",NA,NA,NA,NA,NA,NA,"0217322443","36","3671",2021-07-21 20:24:28,"Non COVID-19"
"503","RS Umum Hermina Tangerang","Jl. KS, Tubun No.10 Kel. Pasar Baru Kec. Karawaci Kota Tangerang",7,NA,8,NA,10,NA,"02155771920","36","3671",2021-07-21 20:24:28,"Non COVID-19"
"504","RS Primaya","Jl.MH.Thamrin No.3 Cikokol Kota Tangerang",7,"10 jam",10,"10 jam",NA,NA,"081287776565","36","3671",2021-07-21 20:24:28,"Non COVID-19"
"505","RS Umum Daerah Kota Tangerang","Jl Pulau Puteri Raya Perumahan Modernland",NA,NA,NA,NA,26,"10 jam","02129720200","36","3671",2021-07-21 20:24:28,"Non COVID-19"
"506","RS Tiara ","JALAN BERINGIN RAYA NO.3,4,5 KEL.NUSA JAYA. KEC.KARAWACI",1,"31 jam",NA,NA,4,"1 jam","02129238000","36","3671",2021-07-21 20:24:28,"Non COVID-19"
"507","RS Umum Daerah Kota Tangerang Selatan"," Jl. Pajajaran No.101, Kec.Pamulang, Kota Tangerang Selatan ",9,NA,11,NA,21,"5 jam","089517775161","36","3674",2021-07-21 20:24:28,"Non COVID-19"
"508","RS Umum Daerah Tarakan","Jl P. Irian No. 01 Skip Tarakan",19,"13 jam",24,"13 jam",41,"13 jam","085251493366","65","6571",2021-07-21 20:24:29,"Non COVID-19"
"509","RS Umum Jasa Kartini","Jl. Otto Iskandar Dinata No 15",10,NA,24,NA,45,NA,"08112163983","32","3278",2021-07-21 20:24:29,"Non COVID-19"
"510","RS Ibu dan Anak dr. Hj. Karmini EH","Jl.RSU No 56 Tasikmalaya",3,"11 jam",3,"11 jam",0,"11 jam","0265330644","32","3278",2021-07-21 20:24:29,"Non COVID-19"
"511","RS Umum Tasik Medika Citratama (TMC)","Jl. H.Z. Mustofa No. 310 Cihideung Kota Tasikmalaya",39,"16 jam",16,"16 jam",23,"16 jam","0265323555","32","3278",2021-07-21 20:24:29,"Non COVID-19"
"512","RS Ibu dan Anak Widaningsih","JL. Sutisna Senjaya No 130 Tawang Kota Tasikmalaya",4,"16 jam",7,"16 jam",7,"16 jam","0265334154","32","3278",2021-07-21 20:24:29,"Non COVID-19"
"513","RS Umum Prasetya Bunda","Jl. Ir. H. Juanda No.1, Indihiang Kota Tasikmalaya",19,"12 jam",21,"12 jam",24,"12 jam","082318337202","32","3278",2021-07-21 20:24:29,"Non COVID-19"
"514","RS Umum Permata Bunda","Jl. HR. Wasita Kusumah No. 1 Indihiang Kota Tasikmalaya",1,NA,2,NA,0,NA,"08112118830","32","3278",2021-07-21 20:24:29,"Non COVID-19"
"515","RS Umum Sri Pamela","Jl Jend Sudirman  No. 299",16,"18 jam",22,"18 jam",19,"18 jam","082213059800","12","1274",2021-07-21 20:24:29,"Non COVID-19"
"516","RS Umum Daerah Kota Tidore Kepulauan","Jl. Sultan mansyur No 11 Indonesiana Tidore Maluku Utara",19,"8 jam",20,"8 jam",47,"8 jam","hotline tidak tersedia","82","8272",2021-07-21 20:24:30,"Non COVID-19"
"517","RS Umum Daerah Anugerah","Jl. Pinaras, Kelurahan Tumatangtang Satu Kecamatan Tomohon Selatan ",20,"11 jam",4,"11 jam",28,"11 jam","085342939953","71","7173",2021-07-21 20:24:30,"Non COVID-19"
"518","RS PKU Muhammadiyah Yogyakarta","Jl K.H. Ahmad Dahlan No. 20 Ngupasan Gondomanan Yogyakarta",17,NA,13,NA,10,NA,"0274512653","34","3471",2021-07-21 20:24:30,"Non COVID-19"
"519","RS Umum Panti Rapih","Jl. Cik Di Tiro 30 Yogyakarta",20,NA,34,NA,71,NA,"0274552118","34","3471",2021-07-21 20:24:30,"Non COVID-19"
"520","RS Bethesda Yogyakarta","Jl Jend. Sudirman No. 70 Kotabaru Yogyakarta",19,NA,46,NA,36,NA,"0274586688","34","3471",2021-07-21 20:24:30,"Non COVID-19"
"521","RS  Mata Dr. Yap","Jl Cik Di Tiro No. 5 Yogyakarta",16,"15 jam",7,"15 jam",10,"15 jam","hotline tidak tersedia","34","3471",2021-07-21 20:24:30,"Non COVID-19"
"522","RS Umum Daerah dr. Loekmono Hadi","    Jl. Dr. Lukmonohadi No.19,Kudus",15,"12 jam",10,"12 jam",21,"12 jam","0291444001","33","3319",2021-07-21 20:24:31,"Non COVID-19"
"523","RS Umum Kumala Siwimijen Kudus","Jl. Jepara KM. 6 Desa Mijen Kec. Kaliwungu",4,NA,17,NA,16,NA,"02914245551","33","3319",2021-07-21 20:24:31,"Non COVID-19"
"524","RS Ibu dan Anak Harapan Bunda","JL Kudus Jepara km 4 garung lor kaliwungu Kudus",2,"13 jam",5,"13 jam",15,"13 jam","082328594821","33","3319",2021-07-21 20:24:31,"Non COVID-19"
"525","RS Umum Mardi Rahayu","Jl. AKBP R Agil 110,Kudus",5,NA,5,NA,1,NA,"0291434707","33","3319",2021-07-21 20:24:31,"Non COVID-19"
"526","RS Umum  Islam Sunan Kudus","Jl. Kudus Permai No.1, Kaliwungu, Kudus",8,"12 jam",9,"12 jam",28,"12 jam","0291432008","33","3319",2021-07-21 20:24:31,"Non COVID-19"
"527","RS Umum Rizki Amalia","Jl Wates-Purworejo Km.10, Kalidengen, Temon, KP",8,"7 menit",2,"7 menit",12,"7 menit","02747721568","34","3401",2021-07-21 20:24:31,"Non COVID-19"
"528","RS Umum Daerah Nyi Ageng Serang","Jl Sentolo - Muntilan KM 0,3",2,NA,17,NA,21,NA,"02742890181","34","3401",2021-07-21 20:24:31,"Non COVID-19"
"529","RS Umum Daerah 45 Kuningan","Jl. Jendral Sudirman No. 68 Kuningan",8,NA,7,NA,53,"12 jam","0232871885","32","3208",2021-07-21 20:24:31,"Non COVID-19"
"530","RS Umum Daerah Linggajati Kuningan","Jl. Bandorasa - Cilimus No.36 Kec.Cilimus  Kab. Kuningan",7,NA,16,NA,25,NA,"0232614884","32","3208",2021-07-21 20:24:31,"Non COVID-19"
"531","RS Jantung Hasna Medika Kuningan","Jl. Raya Cigugur Lingkungan Manis RT. 030 RW. 011 Kecamatan Cigugur",7,"1 menit",4,"1 menit",16,"1 menit","02328611111","32","3208",2021-07-21 20:24:31,"Non COVID-19"
"532","RS Umum Aria Kamuning","Jl. Raya Cihideunggirang Dusun Manis RT 001/RW 002 Desa Cihideunggirang Kec. Cidahu",2,"17 jam",15,"17 jam",19,"17 jam","02328911881","32","3208",2021-07-21 20:24:31,"Non COVID-19"
"533","RS Permata Kuningan","Jl. Cut Nyak Dien RT. 007 RW. 002 45513",40,"12 jam",4,"32 jam",68,"32 jam","02328905555","32","3208",2021-07-21 20:24:31,"Non COVID-19"
"534","RS Umum Daerah Harapan Insan Sendawar","Jl. Mawar, Kampung Sekolaq Joleq, Kecamatan Sekolaq Darat",15,NA,22,NA,61,NA,"08115415159","64","6402",2021-07-21 20:24:31,"Non COVID-19"
"535","RS Umum Daerah Dayaku Raja","Jl Poros Kota Bangun Tenggarong Km. 5 Kec. Kota Bangun",53,"2 menit",NA,NA,NA,NA,"081254941221","64","6403",2021-07-21 20:24:33,"Non COVID-19"
"536","RS Umum Elpi Al Azis","Jl Wr. Supratman ",15,NA,18,NA,10,NA,"hotline tidak tersedia","12","1207",2021-07-21 20:24:33,"Non COVID-19"
"537","RS Umum Daerah Kota Pinang","Jl Istana No. 26",20,"10 jam",6,"10 jam",51,"10 jam","081376497035","12","1222",2021-07-21 20:24:33,"Non COVID-19"
